target_id	length	eff_length	est_counts	tpm
BraA01g000010.3C	1254	1005	2	0.192435
BraA01g000020.3C	1668	1419	80.004	5.45191
BraA01g000030.3C	957	708	3	0.409739
BraA01g000040.3C	1299	1050	341.196	31.422
BraA01g000050.3C	774	525	15	2.76281
BraA01g000060.3C	3327	3078	0	0
BraA01g000070.3C	810	561	32	5.51577
BraA01g000080.3C	891	642	143	21.5387
BraA01g000090.3C	1707	1458	235.328	15.6076
BraA01g000100.3C	357	108.433	15.1439	13.5051
BraA01g000110.3C	567	318	0	0
BraA01g000120.3C	873	624	0	0
BraA01g000130.3C	297	56.934	0	0
BraA01g000140.3C	1170	921	0	0
BraA01g000150.3C	318	72.8495	0	0
BraA01g000160.3C	1632	1383	0	0
BraA01g000170.3C	1950	1701	399	22.6823
BraA01g000180.3C	963	714	6	0.812591
BraA01g000190.3C	2436	2187	175	7.73764
BraA01g000200.3C	1230	981	0	0
BraA01g000210.3C	411	162.005	0	0
BraA01g000220.3C	1479	1230	0	0
BraA01g000230.3C	1428	1179	12	0.984207
BraA01g000240.3C	1617	1368	97	6.85654
BraA01g000250.3C	720	471	1	0.205304
BraA01g000260.3C	2454	2205	511.046	22.4115
BraA01g000270.3C	1104	855	129	14.5896
BraA01g000280.3C	339	91.3223	0	0
BraA01g000290.3C	1656	1407	0	0
BraA01g000300.3C	450	201	0	0
BraA01g000310.3C	1275	1026	69	6.50311
BraA01g000320.3C	1035	786	248	30.5104
BraA01g000330.3C	327	80.5083	92.4142	110.999
BraA01g000340.3C	288	51.0677	0	0
BraA01g000350.3C	489	240	1031	415.4
BraA01g000360.3C	297	56.934	5	8.49215
BraA01g000370.3C	426	177.001	13	7.1021
BraA01g000380.3C	393	144.026	0	0
BraA01g000390.3C	3132	2883	887	29.7508
BraA01g000400.3C	345	96.9308	0	0
BraA01g000410.3C	270	41.1106	0	0
BraA01g000420.3C	1008	759	126	16.0527
BraA01g000430.3C	3585	3336	191	5.53639
BraA01g000440.3C	510	261	6	2.22295
BraA01g000450.3C	9402	9153	351	3.7082
BraA01g000460.3C	1512	1263	0	0
BraA01g000470.3C	1110	861	594.141	66.7276
BraA01g000480.3C	897	648	207	30.8898
BraA01g000490.3C	1152	903	23	2.46297
BraA01g000500.3C	927	678	0	0
BraA01g000510.3C	780	531	0	0
BraA01g000520.3C	279	45.7981	0	0
BraA01g000530.3C	3666	3417	647.109	18.3127
BraA01g000540.3C	1416	1167	9	0.745746
BraA01g000550.3C	1722	1473	1	0.0656472
BraA01g000560.3C	456	207	0	0
BraA01g000570.3C	1719	1470	65	4.27578
BraA01g000580.3C	1431	1182	905.865	74.108
BraA01g000590.3C	1713	1464	90	5.94457
BraA01g000600.3C	285	49.2452	0	0
BraA01g000610.3C	648	399	9	2.18117
BraA01g000620.3C	477	228	64	27.1434
BraA01g000630.3C	687	438	0	0
BraA01g000640.3C	873	624	81	12.5522
BraA01g000650.3C	810	561	6	1.03421
BraA01g000660.3C	1038	789	42	5.14744
BraA01g000670.3C	831	582	75	12.4611
BraA01g000680.3C	2286	2037	60	2.84826
BraA01g000690.3C	366	117.23	68	56.0905
BraA01g000700.3C	1533	1284	454	34.1909
BraA01g000710.3C	252	33.3418	0	0
BraA01g000720.3C	1383	1134	729	62.1632
BraA01g000730.3C	963	714	351	47.5366
BraA01g000740.3C	864	615	62	9.74845
BraA01g000750.3C	540	291	569.836	189.355
BraA01g000760.3C	705	456	32	6.78585
BraA01g000770.3C	216	22.8658	0	0
BraA01g000780.3C	1116	867	116	12.9377
BraA01g000790.3C	882	633	77.498	11.8387
BraA01g000800.3C	432	183	0	0
BraA01g000810.3C	375	126.116	0	0
BraA01g000820.3C	939	690	0	0
BraA01g000830.3C	1623	1374	485.943	34.1993
BraA01g000840.3C	1590	1341	257	18.5321
BraA01g000850.3C	1557	1308	626	46.2792
BraA01g000860.3C	672	423	190	43.4343
BraA01g000870.3C	819	570	78	13.2324
BraA01g000880.3C	1044	795	476	57.8974
BraA01g000890.3C	1761	1512	204	13.0466
BraA01g000900.3C	411	162.005	1043	622.553
BraA01g000910.3C	276	44.1722	143.5	314.139
BraA01g000920.3C	276	44.1722	143.5	314.139
BraA01g000930.3C	510	261	1	0.370492
BraA01g000940.3C	510	261	1	0.370492
BraA01g000950.3C	1794	1545	237	14.8333
BraA01g000960.3C	525	276	0	0
BraA01g000970.3C	525	276	0	0
BraA01g000980.3C	1794	1545	237	14.8333
BraA01g000990.3C	885	636	227	34.5134
BraA01g001000.3C	1077	828	61	7.12391
BraA01g001010.3C	432	183	171	90.3573
BraA01g001020.3C	381	132.072	13	9.51815
BraA01g001030.3C	2094	1845	44	2.30609
BraA01g001040.3C	1242	993	170	16.5546
BraA01g001050.3C	1995	1746	0	0
BraA01g001060.3C	1017	768	4	0.503637
BraA01g001070.3C	729	480	0	0
BraA01g001080.3C	1074	825	53	6.21214
BraA01g001090.3C	1263	1014	131	12.4926
BraA01g001100.3C	690	441	107	23.462
BraA01g001110.3C	1554	1305	15	1.11148
BraA01g001120.3C	1398	1149	35	2.94556
BraA01g001130.3C	2049	1800	1460.83	78.4775
BraA01g001140.3C	1146	897	65	7.00713
BraA01g001150.3C	2010	1761	1944	106.747
BraA01g001160.3C	1005	756	0	0
BraA01g001170.3C	1011	762	12	1.52281
BraA01g001180.3C	1848	1599	99.0144	5.98782
BraA01g001190.3C	369	120.184	0	0
BraA01g001200.3C	849	600	34.0436	5.48661
BraA01g001210.3C	918	669	1	0.144542
BraA01g001220.3C	1410	1161	0	0
BraA01g001230.3C	1554	1305	0	0
BraA01g001240.3C	1638	1389	120.59	8.39515
BraA01g001250.3C	1269	1020	30	2.84407
BraA01g001260.3C	741	492	57	11.2029
BraA01g001270.3C	1125	876	25	2.75966
BraA01g001280.3C	1845	1596	112	6.78585
BraA01g001290.3C	1602	1353	177	12.6501
BraA01g001300.3C	1125	876	247	27.2654
BraA01g001310.3C	1218	969	1	0.0997919
BraA01g001320.3C	1365	1116	11	0.95312
BraA01g001330.3C	1359	1110	49	4.26867
BraA01g001340.3C	687	438	58.7548	12.9715
BraA01g001350.3C	516	267	0	0
BraA01g001360.3C	981	732	171	22.5894
BraA01g001370.3C	1599	1350	86	6.16004
BraA01g001380.3C	1443	1194	167	13.5248
BraA01g001390.3C	432	183	0	0
BraA01g001400.3C	3078	2829	139	4.75118
BraA01g001410.3C	537	288	501	168.215
BraA01g001420.3C	1587	1338	366	26.4511
BraA01g001430.3C	1086	837	348	40.2043
BraA01g001440.3C	1131	882	48	5.2625
BraA01g001450.3C	426	177.001	0	0
BraA01g001460.3C	1212	963	27	2.71117
BraA01g001470.3C	897	648	0	0
BraA01g001480.3C	1719	1470	1	0.0657812
BraA01g001490.3C	1506	1257	3160	243.092
BraA01g001500.3C	897	648	110	16.4148
BraA01g001510.3C	1764	1515	3	0.191482
BraA01g001520.3C	1512	1263	0	0
BraA01g001530.3C	1560	1311	183	13.4979
BraA01g001540.3C	1542	1293	3	0.224358
BraA01g001550.3C	519	270	33	11.8187
BraA01g001560.3C	264	38.2937	0	0
BraA01g001570.3C	258	35.7089	0	0
BraA01g001580.3C	969	720	636	85.4169
BraA01g001590.3C	987	738	199	26.0745
BraA01g001600.3C	231	26.552	0	0
BraA01g001610.3C	2286	2037	74	3.51285
BraA01g001620.3C	1125	876	25.8333	2.85165
BraA01g001630.3C	1557	1308	724	53.5242
BraA01g001640.3C	588	339	61	17.4
BraA01g001650.3C	210	21.6077	0	0
BraA01g001660.3C	483	234	0	0
BraA01g001670.3C	1296	1047	236.461	21.839
BraA01g001680.3C	249	32.2352	45	134.99
BraA01g001690.3C	1065	816	9	1.06653
BraA01g001700.3C	1065	816	0	0
BraA01g001710.3C	300	59.0212	0	0
BraA01g001720.3C	1311	1062	193	17.5732
BraA01g001730.3C	1485	1236	1407	110.077
BraA01g001740.3C	861	612	243	38.3949
BraA01g001750.3C	1473	1224	271	21.4095
BraA01g001760.3C	1056	807	42	5.03263
BraA01g001770.3C	1239	990	2	0.19535
BraA01g001780.3C	1146	897	2	0.215604
BraA01g001790.3C	1227	978	43	4.25156
BraA01g001800.3C	1650	1401	22	1.51846
BraA01g001810.3C	1557	1308	499	36.8903
BraA01g001820.3C	2541	2292	114	4.80961
BraA01g001830.3C	1161	912	88	9.33055
BraA01g001840.3C	972	723	0	0
BraA01g001850.3C	1464	1215	230	18.305
BraA01g001860.3C	774	525	11	2.02606
BraA01g001870.3C	1602	1353	8.03435	0.574212
BraA01g001880.3C	2058	1809	62	3.31415
BraA01g001890.3C	978	729	66	8.75459
BraA01g001900.3C	1002	753	0	0
BraA01g001910.3C	759	510	131	24.8382
BraA01g001920.3C	1278	1029	79	7.42388
BraA01g001930.3C	462	213	2	0.907966
BraA01g001940.3C	717	468	0	0
BraA01g001950.3C	528	279	6	2.07953
BraA01g001960.3C	1347	1098	111	9.77552
BraA01g001970.3C	2004	1755	43	2.36925
BraA01g001980.3C	2928	2679	923	33.3156
BraA01g001990.3C	996	747	10	1.29449
BraA01g002000.3C	1092	843	779	89.3571
BraA01g002010.3C	558	309	29.3665	9.18994
BraA01g002020.3C	1461	1212	25	1.9946
BraA01g002030.3C	912	663	279	40.6921
BraA01g002040.3C	1386	1137	0	0
BraA01g002050.3C	294	54.9123	0	0
BraA01g002060.3C	1932	1683	86	4.94121
BraA01g002070.3C	273	42.6101	1	2.26938
BraA01g002080.3C	654	405	46	10.983
BraA01g002090.3C	942	693	84	11.721
BraA01g002100.3C	627	378	5	1.27908
BraA01g002110.3C	1374	1125	33	2.83649
BraA01g002120.3C	1209	960	0	0
BraA01g002130.3C	783	534	29	5.25141
BraA01g002140.3C	738	489	34	6.7234
BraA01g002150.3C	519	270	52	18.6234
BraA01g002160.3C	2295	2046	4215	199.21
BraA01g002170.3C	873	624	0	0
BraA01g002180.3C	672	423	0	0
BraA01g002190.3C	948	699	4	0.553353
BraA01g002200.3C	873	624	0	0
BraA01g002210.3C	1800	1551	109	6.7957
BraA01g002220.3C	240	29.2001	10	33.1157
BraA01g002230.3C	2148	1899	29.0148	1.47746
BraA01g002240.3C	1122	873	119	13.1811
BraA01g002250.3C	3759	3510	4372	120.446
BraA01g002260.3C	369	120.184	0	0
BraA01g002270.3C	375	126.116	1	0.76674
BraA01g002280.3C	1113	864	90	10.0727
BraA01g002290.3C	1443	1194	11.2495	0.911061
BraA01g002300.3C	2496	2247	9.71284	0.417987
BraA01g002310.3C	1269	1020	64	6.06735
BraA01g002320.3C	891	642	18.2872	2.75442
BraA01g002330.3C	486	237	13.5906	5.5451
BraA01g002340.3C	1908	1659	412	24.0143
BraA01g002350.3C	1386	1137	0	0
BraA01g002360.3C	2571	2322	1334	55.5537
BraA01g002370.3C	3822	3573	44	1.1908
BraA01g002380.3C	765	516	1	0.1874
BraA01g002390.3C	1446	1197	75.1066	6.06741
BraA01g002400.3C	708	459	1	0.210672
BraA01g002410.3C	360	111.352	7	6.0788
BraA01g002420.3C	1563	1314	508.561	37.4255
BraA01g002430.3C	2034	1785	0	0
BraA01g002440.3C	1614	1365	137	9.70526
BraA01g002450.3C	2970	2721	657	23.3483
BraA01g002460.3C	1116	867	10	1.11532
BraA01g002470.3C	3465	3216	0	0
BraA01g002480.3C	4440	4191	124	2.86104
BraA01g002490.3C	777	528	1041.55	190.751
BraA01g002500.3C	2436	2187	120	5.30581
BraA01g002510.3C	315	70.3986	0	0
BraA01g002520.3C	573	324	157	46.8569
BraA01g002530.3C	1395	1146	2	0.168758
BraA01g002540.3C	11577	11328	55	0.469492
BraA01g002550.3C	384	135.056	35	25.0596
BraA01g002560.3C	1716	1467	40	2.63663
BraA01g002570.3C	480	231	13	5.4419
BraA01g002580.3C	855	606	744	118.719
BraA01g002590.3C	915	666	28	4.0654
BraA01g002600.3C	267	39.6723	10	24.3743
BraA01g002610.3C	834	585	30	4.95889
BraA01g002620.3C	594	345	0	0
BraA01g002630.3C	954	705	116	15.9107
BraA01g002640.3C	1260	1011	162.56	15.5483
BraA01g002650.3C	840	591	3	0.490855
BraA01g002660.3C	1500	1251	107	8.27076
BraA01g002670.3C	1593	1344	83	5.9717
BraA01g002680.3C	636	387	45	11.244
BraA01g002690.3C	1482	1233	411	32.2328
BraA01g002700.3C	714	465	8	1.66363
BraA01g002710.3C	2697	2448	1413.14	55.8202
BraA01g002720.3C	837	588	0	0
