target_id	length	eff_length	est_counts	tpm
BraA01g000010.3C	1254	1005	3	0.327816
BraA01g000020.3C	1668	1419	74.6536	5.77755
BraA01g000030.3C	957	708	2	0.310222
BraA01g000040.3C	1299	1050	283.327	29.6329
BraA01g000050.3C	774	525	11	2.30096
BraA01g000060.3C	3327	3078	0	0
BraA01g000070.3C	810	561	25	4.89387
BraA01g000080.3C	891	642	110	18.8163
BraA01g000090.3C	1707	1458	491.32	37.0069
BraA01g000100.3C	357	108.433	15.1439	15.3375
BraA01g000110.3C	567	318	0	0
BraA01g000120.3C	873	624	0	0
BraA01g000130.3C	297	56.934	0	0
BraA01g000140.3C	1170	921	0	0
BraA01g000150.3C	318	72.8495	0	0
BraA01g000160.3C	1632	1383	0	0
BraA01g000170.3C	1950	1701	340	21.9508
BraA01g000180.3C	963	714	13	1.9995
BraA01g000190.3C	2436	2187	187.966	9.43858
BraA01g000200.3C	1230	981	0	0
BraA01g000210.3C	411	162.005	0	0
BraA01g000220.3C	1479	1230	0	0
BraA01g000230.3C	1428	1179	4	0.372582
BraA01g000240.3C	1617	1368	173	13.8879
BraA01g000250.3C	720	471	4	0.932641
BraA01g000260.3C	2454	2205	419.733	20.9045
BraA01g000270.3C	1104	855	324	41.6154
BraA01g000280.3C	339	91.3223	1	1.20254
BraA01g000290.3C	1656	1407	0	0
BraA01g000300.3C	450	201	0	0
BraA01g000310.3C	1275	1026	70	7.49249
BraA01g000320.3C	1035	786	277	38.7019
BraA01g000330.3C	327	80.5083	63.6303	86.7958
BraA01g000340.3C	288	51.0677	0	0
BraA01g000350.3C	489	240	940	430.122
BraA01g000360.3C	297	56.934	3	5.78663
BraA01g000370.3C	426	177.001	8	4.96352
BraA01g000380.3C	393	144.026	0	0
BraA01g000390.3C	3132	2883	982	37.4061
BraA01g000400.3C	345	96.9308	6	6.79775
BraA01g000410.3C	270	41.1106	0	0
BraA01g000420.3C	1008	759	89	12.8773
BraA01g000430.3C	3585	3336	165	5.43167
BraA01g000440.3C	510	261	4	1.68304
BraA01g000450.3C	9402	9153	331	3.97137
BraA01g000460.3C	1512	1263	0	0
BraA01g000470.3C	1110	861	459.194	58.569
BraA01g000480.3C	897	648	119	20.1673
BraA01g000490.3C	1152	903	25	3.04038
BraA01g000500.3C	927	678	0	0
BraA01g000510.3C	780	531	0	0
BraA01g000520.3C	279	45.7981	4	9.59154
BraA01g000530.3C	3666	3417	603.553	19.3975
BraA01g000540.3C	1416	1167	15	1.41155
BraA01g000550.3C	1722	1473	11	0.820097
BraA01g000560.3C	456	207	0	0
BraA01g000570.3C	1719	1470	169	12.6254
BraA01g000580.3C	1431	1182	938.382	87.1841
BraA01g000590.3C	1713	1464	56	4.20071
BraA01g000600.3C	285	49.2452	0	0
BraA01g000610.3C	648	399	0	0
BraA01g000620.3C	477	228	42	20.2297
BraA01g000630.3C	687	438	1	0.250727
BraA01g000640.3C	873	624	134	23.5828
BraA01g000650.3C	810	561	22	4.30661
BraA01g000660.3C	1038	789	64	8.90796
BraA01g000670.3C	831	582	69.3189	13.0799
BraA01g000680.3C	2286	2037	67	3.6121
BraA01g000690.3C	366	117.23	137	128.339
BraA01g000700.3C	1533	1284	389	33.2706
BraA01g000710.3C	252	33.3418	0	0
BraA01g000720.3C	1383	1134	678	65.6587
BraA01g000730.3C	963	714	366	56.2935
BraA01g000740.3C	864	615	48	8.5712
BraA01g000750.3C	540	291	461.722	174.246
BraA01g000760.3C	705	456	25	6.02075
BraA01g000770.3C	216	22.8658	0	0
BraA01g000780.3C	1116	867	77	9.7532
BraA01g000790.3C	882	633	24	4.16373
BraA01g000800.3C	432	183	0	0
BraA01g000810.3C	375	126.116	0	0
BraA01g000820.3C	939	690	0	0
BraA01g000830.3C	1623	1374	459	36.6861
BraA01g000840.3C	1590	1341	176	14.4132
BraA01g000850.3C	1557	1308	647	54.3215
BraA01g000860.3C	672	423	156	40.5004
BraA01g000870.3C	819	570	37	7.12857
BraA01g000880.3C	1044	795	539	74.4556
BraA01g000890.3C	1761	1512	248	18.0126
BraA01g000900.3C	411	162.005	850	576.192
BraA01g000910.3C	276	44.1722	121	300.824
BraA01g000920.3C	276	44.1722	121	300.824
BraA01g000930.3C	510	261	2	0.841521
BraA01g000940.3C	510	261	2	0.841521
BraA01g000950.3C	1794	1545	217	15.4243
BraA01g000960.3C	525	276	0	0
BraA01g000970.3C	525	276	0	0
BraA01g000980.3C	1794	1545	217	15.4243
BraA01g000990.3C	885	636	179	30.908
BraA01g001000.3C	1077	828	84	11.141
BraA01g001010.3C	432	183	87	52.2087
BraA01g001020.3C	381	132.072	32	26.6082
BraA01g001030.3C	2094	1845	25	1.48806
BraA01g001040.3C	1242	993	99	10.9487
BraA01g001050.3C	1995	1746	0	0
BraA01g001060.3C	1017	768	7	1.00095
