target_id	length	eff_length	est_counts	tpm
BraA01g000010.3C	1254	1005	2	0.191636
BraA01g000020.3C	1668	1419	88.0171	5.97306
BraA01g000030.3C	957	708	0	0
BraA01g000040.3C	1299	1050	278.574	25.5484
BraA01g000050.3C	774	525	13	2.38449
BraA01g000060.3C	3327	3078	0	0
BraA01g000070.3C	810	561	35	6.00783
BraA01g000080.3C	891	642	128	19.1994
BraA01g000090.3C	1707	1458	615.155	40.6293
BraA01g000100.3C	357	108.433	15.1439	13.449
BraA01g000110.3C	567	318	0	0
BraA01g000120.3C	873	624	0	0
BraA01g000130.3C	297	56.934	0	0
BraA01g000140.3C	1170	921	0	0
BraA01g000150.3C	318	72.8495	0	0
BraA01g000160.3C	1632	1383	0	0
BraA01g000170.3C	1950	1701	345	19.5311
BraA01g000180.3C	963	714	16	2.15791
BraA01g000190.3C	2436	2187	381	16.776
BraA01g000200.3C	1230	981	0	0
BraA01g000210.3C	411	162.005	0	0
BraA01g000220.3C	1479	1230	0	0
BraA01g000230.3C	1428	1179	2	0.163353
BraA01g000240.3C	1617	1368	66	4.6459
BraA01g000250.3C	720	471	3	0.613356
BraA01g000260.3C	2454	2205	479.432	20.9378
BraA01g000270.3C	1104	855	597.355	67.2789
BraA01g000280.3C	339	91.3223	1	1.05447
BraA01g000290.3C	1656	1407	0	0
BraA01g000300.3C	450	201	0	0
BraA01g000310.3C	1275	1026	81	7.60239
BraA01g000320.3C	1035	786	409	50.1087
BraA01g000330.3C	327	80.5083	69.1666	82.731
BraA01g000340.3C	288	51.0677	0	0
BraA01g000350.3C	489	240	1298.75	521.108
BraA01g000360.3C	297	56.934	3	5.07414
BraA01g000370.3C	426	177.001	31	16.8655
BraA01g000380.3C	393	144.026	0	0
BraA01g000390.3C	3132	2883	494	16.5004
BraA01g000400.3C	345	96.9308	3	2.98038
BraA01g000410.3C	270	41.1106	0	0
BraA01g000420.3C	1008	759	105	13.3217
BraA01g000430.3C	3585	3336	220	6.35051
BraA01g000440.3C	510	261	2	0.737907
BraA01g000450.3C	9402	9153	233	2.45135
BraA01g000460.3C	1512	1263	0	0
BraA01g000470.3C	1110	861	454.194	50.7985
BraA01g000480.3C	897	648	114	16.9411
BraA01g000490.3C	1152	903	25	2.66603
BraA01g000500.3C	927	678	0	0
BraA01g000510.3C	780	531	0	0
BraA01g000520.3C	279	45.7981	0	0
BraA01g000530.3C	3666	3417	616.895	17.3852
BraA01g000540.3C	1416	1167	13	1.07272
BraA01g000550.3C	1722	1473	5	0.326873
BraA01g000560.3C	456	207	0	0
BraA01g000570.3C	1719	1470	123	8.05749
BraA01g000580.3C	1431	1182	1079.66	87.9592
BraA01g000590.3C	1713	1464	102	6.70921
BraA01g000600.3C	285	49.2452	0	0
BraA01g000610.3C	648	399	0	0
BraA01g000620.3C	477	228	58	24.4966
BraA01g000630.3C	687	438	5	1.09928
BraA01g000640.3C	873	624	153	23.6113
BraA01g000650.3C	810	561	3	0.514957
BraA01g000660.3C	1038	789	168	20.5043
BraA01g000670.3C	831	582	80.5893	13.3342
BraA01g000680.3C	2286	2037	67	3.16735
BraA01g000690.3C	366	117.23	163	133.894
BraA01g000700.3C	1533	1284	550.564	41.291
BraA01g000710.3C	252	33.3418	0	0
BraA01g000720.3C	1383	1134	550	46.7048
BraA01g000730.3C	963	714	406	54.757
BraA01g000740.3C	864	615	57	8.92508
BraA01g000750.3C	540	291	409.242	135.425
BraA01g000760.3C	705	456	40	8.44709
BraA01g000770.3C	216	22.8658	0	0
BraA01g000780.3C	1116	867	119	13.2172
BraA01g000790.3C	882	633	26	3.95532
BraA01g000800.3C	432	183	0	0
BraA01g000810.3C	375	126.116	0	0
BraA01g000820.3C	939	690	0	0
BraA01g000830.3C	1623	1374	157	11.0034
BraA01g000840.3C	1590	1341	178	12.7821
BraA01g000850.3C	1557	1308	787	57.9401
BraA01g000860.3C	672	423	111	25.2694
BraA01g000870.3C	819	570	36	6.08191
BraA01g000880.3C	1044	795	395	47.8456
BraA01g000890.3C	1761	1512	123	7.83367
BraA01g000900.3C	411	162.005	1685	1001.58
BraA01g000910.3C	276	44.1722	189.5	413.117
BraA01g000920.3C	276	44.1722	189.5	413.117
BraA01g000930.3C	510	261	4	1.47581
BraA01g000940.3C	510	261	4	1.47581
BraA01g000950.3C	1794	1545	244.5	15.2392
