target_id	length	eff_length	est_counts	tpm
BraA01g000010.3C	1254	1005	0	0
BraA01g000020.3C	1668	1419	84.5873	5.94548
BraA01g000030.3C	957	708	1.00719	0.141888
BraA01g000040.3C	1299	1050	322.243	30.6096
BraA01g000050.3C	774	525	23	4.36951
BraA01g000060.3C	3327	3078	0	0
BraA01g000070.3C	810	561	48	8.5338
BraA01g000080.3C	891	642	142	22.0606
BraA01g000090.3C	1707	1458	1699.67	116.271
BraA01g000100.3C	357	108.433	53.0036	48.7539
BraA01g000110.3C	567	318	0	0
BraA01g000120.3C	873	624	0	0
BraA01g000130.3C	297	56.934	0	0
BraA01g000140.3C	1170	921	0	0
BraA01g000150.3C	318	72.8495	0	0
BraA01g000160.3C	1632	1383	0	0
BraA01g000170.3C	1950	1701	373	21.871
BraA01g000180.3C	963	714	24	3.35256
BraA01g000190.3C	2436	2187	153	6.97761
BraA01g000200.3C	1230	981	0	0
BraA01g000210.3C	411	162.005	0	0
BraA01g000220.3C	1479	1230	0	0
BraA01g000230.3C	1428	1179	6	0.507576
BraA01g000240.3C	1617	1368	89	6.48885
BraA01g000250.3C	720	471	6	1.27056
BraA01g000260.3C	2454	2205	527.445	23.8579
BraA01g000270.3C	1104	855	193.177	22.5347
BraA01g000280.3C	339	91.3223	0	0
BraA01g000290.3C	1656	1407	0	0
BraA01g000300.3C	450	201	0	0
BraA01g000310.3C	1275	1026	87	8.45738
BraA01g000320.3C	1035	786	282	35.7841
BraA01g000330.3C	327	80.5083	78.4183	97.1495
BraA01g000340.3C	288	51.0677	0	0
BraA01g000350.3C	489	240	1164.76	484.049
BraA01g000360.3C	297	56.934	3	5.2555
BraA01g000370.3C	426	177.001	1	0.563493
BraA01g000380.3C	393	144.026	0	0
BraA01g000390.3C	3132	2883	786	27.192
BraA01g000400.3C	345	96.9308	0	0
BraA01g000410.3C	270	41.1106	0	0
BraA01g000420.3C	1008	759	96	12.6152
BraA01g000430.3C	3585	3336	196	5.85995
BraA01g000440.3C	510	261	10	3.82141
BraA01g000450.3C	9402	9153	333	3.62865
BraA01g000460.3C	1512	1263	0	0
BraA01g000470.3C	1110	861	540.422	62.6028
BraA01g000480.3C	897	648	236	36.3246
BraA01g000490.3C	1152	903	27	2.98222
BraA01g000500.3C	927	678	0	0
BraA01g000510.3C	780	531	1	0.187832
BraA01g000520.3C	279	45.7981	0	0
BraA01g000530.3C	3666	3417	714.206	20.8469
BraA01g000540.3C	1416	1167	25	2.13665
