target_id	length	eff_length	est_counts	tpm
AT1G50920.1	2394	2145	3110	127.864
AT1G36960.1	546	297	0	0
AT1G44020.1	2314	2065	14	0.597891
AT1G15970.1	1658	1409	263	16.4611
AT1G73440.1	1453	1204	117	8.56986
AT1G75120.1	1520	1271	46	3.19173
AT1G17600.1	3332	3083	41	1.1728
AT1G50860.1	3846	3597	0	0
AT1G51380.1	1452	1203	97	7.11083
AT1G77370.1	620	371	557	132.402
AT1G44090.1	1158	909	0	0
AT1G10950.1	2245	1996	2576	113.815
AT1G31870.1	2134	1885	350	16.3746
AT1G51360.1	717	468	83	15.6403
AT1G14940.1	757	508	0	0
AT1G50950.1	1782	1533	33	1.89839
AT1G75110.1	1568	1319	36	2.40698
AT1G17400.1	1477	1228	13	0.933596
AT1G50930.1	790	541	15	2.44517
AT1G17390.1	1024	775	0	0
AT1G09400.1	1182	933	24	2.26853
AT1G09415.1	655	406	188	40.8363
AT1G74730.1	891	642	141	19.3686
AT1G75100.1	2279	2030	89	3.86641
AT1G75240.1	1608	1359	1	0.0648925
AT1G14920.1	2129	1880	295	13.8382
AT1G65510.1	480	231	217	82.8442
AT1G75250.1	381	132.072	5	3.33867
AT1G54410.1	728	479	22039	4057.61
AT1G09410.1	2118	1869	25	1.17963
AT1G54420.1	363	114.285	0	0
AT1G54430.1	4920	4671	0	0
AT1G75090.1	1303	1054	52	4.35088
AT1G36950.1	681	432	10	2.04141
AT1G50940.1	1389	1140	245	18.9529
AT1G14930.1	719	470	0	0
AT1G65970.1	737	488	1022.97	184.866
AT1G17410.1	795	546	124	20.0283
AT1G31880.1	1574	1325	65.4196	4.35418
AT1G77320.1	3383	3134	267	7.51323
AT1G77500.1	3158	2909	488	14.7942
AT1G51320.1	1128	879	0	0
AT1G43990.1	3294	3045	0	0
AT1G74770.1	3904	3655	1249	30.1363
AT1G75080.1	1563	1314	498	33.4232
AT1G14890.1	944	695	601	76.2612
AT1G51330.1	582	333	0	0
AT1G80350.1	1932	1683	516	27.0383
AT1G14900.1	1025	776	810	92.0529
AT1G15960.1	2137	1888	50.9896	2.38174
AT1G14980.1	690	441	1853	370.554
AT1G14910.1	2413	2164	724.375	29.5203
AT1G44100.1	2151	1902	410	19.0102
AT1G42450.1	3260	3011	0	0
AT1G15000.1	1471	1222	276	19.9183
AT1G31850.1	2324	2075	2090	88.8265
AT1G79210.1	1061	812	592	64.2954
AT1G67160.1	1353	1104	1	0.0798813
AT1G42350.1	7480	7231	48.7581	0.594652
AT1G20960.1	7013	6764	4023	52.4518
AT1G74780.1	1976	1727	227	11.5917
AT1G65620.1	1381	1132	9	0.701149
AT1G12680.1	1933	1684	403	21.1046
AT1G74790.1	2458	2209	585	23.3547
AT1G77510.1	1798	1549	992	56.4774
AT1G43980.1	1866	1617	13	0.709002
AT1G77300.1	5791	5542	996	15.8492
AT1G80340.1	1083	834	32	3.38375
AT1G65985.1	1456	1207	212	15.4897
AT1G43995.1	494	245	0	0
AT1G51340.2	1870	1621	61	3.31865
AT1G31860.1	1065	816	394	42.5814
AT1G73450.1	3721	3472	223.291	5.6716
AT1G21070.1	1663	1414	136	8.48211
AT1G51350.1	2441	2192	306	12.311
AT1G14950.1	845	596	0	0
AT1G09440.1	1593	1344	172	11.2861
AT1G09390.1	1341	1092	201	16.2326
AT1G22840.1	730	481	1845	338.272
AT1G09430.1	1838	1589	1520	84.3595
AT1G44010.1	778	529	4	0.666835
AT1G80360.1	1492	1243	1381	97.9798
AT1G73445.1	735	486	12	2.17751
AT1G74720.1	3757	3508	751	18.8797
AT1G65980.1	890	641	6169	848.733
AT1G44000.1	1108	859	181	18.5823
AT1G65940.1	450	201	0	0
AT1G75260.1	1633	1384	78	4.97019
AT1G31900.1	258	35.7089	2	4.93933
AT1G14970.1	1825	1576	154	8.61745
AT1G42320.1	4574	4325	0	0
AT1G14960.1	688	439	40	8.03544
AT1G12670.1	305	62.6432	0	0
AT1G73460.1	3703	3454	633.709	16.1801
AT1G09450.1	2096	1847	91	4.34499
AT1G51355.1	750	501	38	6.68898
AT1G36750.1	1078	829	0	0
AT1G12660.1	414	165.003	0	0
AT1G75130.1	1660	1411	361	22.5629
AT1G21120.1	1358	1109	818.417	65.0815
AT1G09740.1	843	594	1766	262.191
AT1G21110.1	1385	1136	867.525	67.347
AT1G50900.1	793	544	201.191	32.6154
AT1G37000.1	660	411	0	0
AT1G77330.1	1239	990	1728	153.93
AT1G80400.1	1747	1498	274	16.1307
AT1G74740.1	2047	1798	629	30.8514
AT1G17370.1	1772	1523	1222	70.7596
AT1G09750.1	1578	1329	919	60.9824
AT1G75220.1	1944	1695	1066	55.4628
AT1G65560.1	1399	1150	108	8.28209
AT1G65570.1	1194	945	131	12.2251
AT1G49660.1	1103	854	514	53.0786
AT1G36680.1	1123	874	0	0
AT1G21100.1	1384	1135	708.098	55.0188
AT1G29020.1	1695	1446	250	15.2471
AT1G42310.1	1598	1349	0	0
AT1G77310.1	2480	2231	123	4.86205
AT1G44075.1	267	39.6723	0	0
AT1G12610.1	1074	825	8	0.855166
AT1G70820.1	2154	1905	0	0
AT1G70790.2	872	623	113	15.9957
