target_id	length	eff_length	est_counts	tpm
BraA01g000010.3C	1254	1005	8	0.799258
BraA01g000020.3C	1668	1419	141.277	9.9966
BraA01g000030.3C	957	708	1	0.141818
BraA01g000040.3C	1299	1050	307.61	29.4154
BraA01g000050.3C	774	525	21	4.01627
BraA01g000060.3C	3327	3078	0	0
BraA01g000070.3C	810	561	16	2.86365
BraA01g000080.3C	891	642	240	37.5353
BraA01g000090.3C	1707	1458	586.437	40.3857
BraA01g000100.3C	357	108.433	15.1439	14.023
BraA01g000110.3C	567	318	0	0
BraA01g000120.3C	873	624	0	0
BraA01g000130.3C	297	56.934	0	0
BraA01g000140.3C	1170	921	0	0
BraA01g000150.3C	318	72.8495	0	0
BraA01g000160.3C	1632	1383	0	0
BraA01g000170.3C	1950	1701	337	19.8925
BraA01g000180.3C	963	714	37	5.20316
BraA01g000190.3C	2436	2187	181	8.30985
BraA01g000200.3C	1230	981	0	0
BraA01g000210.3C	411	162.005	0	0
BraA01g000220.3C	1479	1230	0	0
BraA01g000230.3C	1428	1179	6	0.510976
BraA01g000240.3C	1617	1368	152	11.1563
BraA01g000250.3C	720	471	7	1.49225
BraA01g000260.3C	2454	2205	484.088	22.0434
BraA01g000270.3C	1104	855	1295	152.078
BraA01g000280.3C	339	91.3223	1	1.09948
BraA01g000290.3C	1656	1407	1	0.0713624
BraA01g000300.3C	450	201	0	0
BraA01g000310.3C	1275	1026	109	10.667
BraA01g000320.3C	1035	786	297	37.94
BraA01g000330.3C	327	80.5083	44	54.8751
BraA01g000340.3C	288	51.0677	0	0
BraA01g000350.3C	489	240	1262	527.973
BraA01g000360.3C	297	56.934	1	1.76357
BraA01g000370.3C	426	177.001	18	10.2108
BraA01g000380.3C	393	144.026	0	0
BraA01g000390.3C	3132	2883	610.838	21.2738
BraA01g000400.3C	345	96.9308	1	1.03586
BraA01g000410.3C	270	41.1106	0	0
BraA01g000420.3C	1008	759	64	8.46645
BraA01g000430.3C	3585	3336	216.439	6.51438
BraA01g000440.3C	510	261	1	0.384701
BraA01g000450.3C	9402	9153	291	3.19222
BraA01g000460.3C	1512	1263	0	0
BraA01g000470.3C	1110	861	383.351	44.7051
BraA01g000480.3C	897	648	152	23.5522
BraA01g000490.3C	1152	903	46	5.11486
BraA01g000500.3C	927	678	0	0
BraA01g000510.3C	780	531	0	0
BraA01g000520.3C	279	45.7981	1	2.19238
BraA01g000530.3C	3666	3417	654.27	19.2254
BraA01g000540.3C	1416	1167	12	1.03246
BraA01g000550.3C	1722	1473	16	1.09064
BraA01g000560.3C	456	207	0	0
BraA01g000570.3C	1719	1470	238	16.2563
BraA01g000580.3C	1431	1182	1284.8	109.139
BraA01g000590.3C	1713	1464	97	6.65264
BraA01g000600.3C	285	49.2452	0	0
BraA01g000610.3C	648	399	0	0
BraA01g000620.3C	477	228	49	21.5787
BraA01g000630.3C	687	438	5	1.1462
BraA01g000640.3C	873	624	177.537	28.5673
BraA01g000650.3C	810	561	6	1.07387
BraA01g000660.3C	1038	789	39	4.96308
BraA01g000670.3C	831	582	138	23.8078
BraA01g000680.3C	2286	2037	87	4.28836
BraA01g000690.3C	366	117.23	149	127.618
BraA01g000700.3C	1533	1284	223	17.4383
BraA01g000710.3C	252	33.3418	0	0
BraA01g000720.3C	1383	1134	590	52.2399
BraA01g000730.3C	963	714	350	49.219
BraA01g000740.3C	864	615	58	9.46926
BraA01g000750.3C	540	291	328.841	113.464
BraA01g000760.3C	705	456	36	7.92686
BraA01g000770.3C	216	22.8658	0	0
