target_id	length	eff_length	est_counts	tpm
BraA01g000010.3C	1254	1005	2	0.243419
BraA01g000020.3C	1668	1419	85.7735	7.39368
BraA01g000030.3C	957	708	1	0.172765
BraA01g000040.3C	1299	1050	269.633	31.4104
BraA01g000050.3C	774	525	6	1.39792
BraA01g000060.3C	3327	3078	0	0
BraA01g000070.3C	810	561	23	5.01481
BraA01g000080.3C	891	642	134	25.5305
BraA01g000090.3C	1707	1458	775.625	65.0704
BraA01g000100.3C	357	108.433	15.1439	17.0831
BraA01g000110.3C	567	318	0	0
BraA01g000120.3C	873	624	0	0
BraA01g000130.3C	297	56.934	0	0
BraA01g000140.3C	1170	921	0	0
BraA01g000150.3C	318	72.8495	0	0
BraA01g000160.3C	1632	1383	0	0
BraA01g000170.3C	1950	1701	274	19.7032
BraA01g000180.3C	963	714	25	4.28284
BraA01g000190.3C	2436	2187	305	17.0585
BraA01g000200.3C	1230	981	0	0
BraA01g000210.3C	411	162.005	0	0
BraA01g000220.3C	1479	1230	0	0
BraA01g000230.3C	1428	1179	3	0.311241
BraA01g000240.3C	1617	1368	42	3.75537
BraA01g000250.3C	720	471	2	0.519396
BraA01g000260.3C	2454	2205	471.152	26.1362
BraA01g000270.3C	1104	855	479.361	68.5782
BraA01g000280.3C	339	91.3223	3	4.01823
BraA01g000290.3C	1656	1407	0	0
BraA01g000300.3C	450	201	0	0
BraA01g000310.3C	1275	1026	108	12.8756
BraA01g000320.3C	1035	786	315	49.0205
BraA01g000330.3C	327	80.5083	35.1651	53.427
BraA01g000340.3C	288	51.0677	0	0
BraA01g000350.3C	489	240	967	492.839
BraA01g000360.3C	297	56.934	5	10.7421
BraA01g000370.3C	426	177.001	9	6.21952
BraA01g000380.3C	393	144.026	0	0
BraA01g000390.3C	3132	2883	534	22.6562
BraA01g000400.3C	345	96.9308	0	0
BraA01g000410.3C	270	41.1106	0	0
BraA01g000420.3C	1008	759	128	20.628
BraA01g000430.3C	3585	3336	216	7.91986
BraA01g000440.3C	510	261	0	0
BraA01g000450.3C	9402	9153	268	3.58147
BraA01g000460.3C	1512	1263	0	0
BraA01g000470.3C	1110	861	512.991	72.878
BraA01g000480.3C	897	648	89	16.7998
BraA01g000490.3C	1152	903	21	2.8446
BraA01g000500.3C	927	678	0	0
BraA01g000510.3C	780	531	0	0
BraA01g000520.3C	279	45.7981	2	5.34161
BraA01g000530.3C	3666	3417	647.515	23.179
BraA01g000540.3C	1416	1167	7	0.733697
BraA01g000550.3C	1722	1473	3	0.24912
BraA01g000560.3C	456	207	0	0
BraA01g000570.3C	1719	1470	124	10.318
BraA01g000580.3C	1431	1182	930.129	96.2532
BraA01g000590.3C	1713	1464	96	8.02084
BraA01g000600.3C	285	49.2452	0	0
BraA01g000610.3C	648	399	3	0.919683
BraA01g000620.3C	477	228	76	40.7726
BraA01g000630.3C	687	438	10	2.79264
BraA01g000640.3C	873	624	119	23.3266
BraA01g000650.3C	810	561	7	1.52625
BraA01g000660.3C	1038	789	118	18.2934
BraA01g000670.3C	831	582	53.7742	11.3016
BraA01g000680.3C	2286	2037	42	2.52202
BraA01g000690.3C	366	117.23	140	146.076
BraA01g000700.3C	1533	1284	516.972	49.2484
BraA01g000710.3C	252	33.3418	0	0
BraA01g000720.3C	1383	1134	614	66.2285
BraA01g000730.3C	963	714	354	60.645
BraA01g000740.3C	864	615	28	5.56894
BraA01g000750.3C	540	291	319.883	134.458
BraA01g000760.3C	705	456	20	5.36482
BraA01g000770.3C	216	22.8658	0	0
BraA01g000780.3C	1116	867	94.6073	13.3474
BraA01g000790.3C	882	633	18	3.47823
BraA01g000800.3C	432	183	0	0
BraA01g000810.3C	375	126.116	0	0
BraA01g000820.3C	939	690	0	0
BraA01g000830.3C	1623	1374	101	8.99134
BraA01g000840.3C	1590	1341	145	13.226
BraA01g000850.3C	1557	1308	625	58.447
BraA01g000860.3C	672	423	113	32.6759
BraA01g000870.3C	819	570	23	4.93563
BraA01g000880.3C	1044	795	395	60.7743
BraA01g000890.3C	1761	1512	156	12.6201
BraA01g000900.3C	411	162.005	1235	932.458
BraA01g000910.3C	276	44.1722	168	465.211
BraA01g000920.3C	276	44.1722	168	465.211
BraA01g000930.3C	510	261	3	1.40595
BraA01g000940.3C	510	261	3	1.40595
BraA01g000950.3C	1794	1545	324	25.6511
BraA01g000960.3C	525	276	0	0
BraA01g000970.3C	525	276	0	0
BraA01g000980.3C	1794	1545	324	25.6511
BraA01g000990.3C	885	636	211	40.5803
BraA01g001000.3C	1077	828	74	10.9318
BraA01g001010.3C	432	183	281	187.821
BraA01g001020.3C	381	132.072	58	53.7165
BraA01g001030.3C	2094	1845	50	3.31485
BraA01g001040.3C	1242	993	108	13.3034
BraA01g001050.3C	1995	1746	0	0
BraA01g001060.3C	1017	768	4	0.637072
BraA01g001070.3C	729	480	0	0
BraA01g001080.3C	1074	825	40	5.93056
BraA01g001090.3C	1263	1014	97	11.701
BraA01g001100.3C	690	441	61	16.9192
BraA01g001110.3C	1554	1305	16	1.49968
