target_id	length	eff_length	est_counts	tpm
BraA01g000010.3C	1254	1005	1	0.123071
BraA01g000020.3C	1668	1419	94.7913	8.26241
BraA01g000030.3C	957	708	2	0.349396
BraA01g000040.3C	1299	1050	362.173	42.6626
BraA01g000050.3C	774	525	16	3.76948
BraA01g000060.3C	3327	3078	0	0
BraA01g000070.3C	810	561	59	13.008
BraA01g000080.3C	891	642	159	30.6325
BraA01g000090.3C	1707	1458	682.682	57.9138
BraA01g000100.3C	357	108.433	60.5756	69.0969
BraA01g000110.3C	567	318	0	0
BraA01g000120.3C	873	624	0	0
BraA01g000130.3C	297	56.934	0	0
BraA01g000140.3C	1170	921	0	0
BraA01g000150.3C	318	72.8495	0	0
BraA01g000160.3C	1632	1383	0	0
BraA01g000170.3C	1950	1701	278	20.2144
BraA01g000180.3C	963	714	27	4.6772
BraA01g000190.3C	2436	2187	178	10.0668
BraA01g000200.3C	1230	981	0	0
BraA01g000210.3C	411	162.005	0	0
BraA01g000220.3C	1479	1230	0	0
BraA01g000230.3C	1428	1179	10	1.04908
BraA01g000240.3C	1617	1368	55	4.97276
BraA01g000250.3C	720	471	3	0.787809
BraA01g000260.3C	2454	2205	440.649	24.7175
BraA01g000270.3C	1104	855	199	28.7877
BraA01g000280.3C	339	91.3223	4	5.41756
BraA01g000290.3C	1656	1407	1	0.0879076
BraA01g000300.3C	450	201	0	0
BraA01g000310.3C	1275	1026	88	10.6086
BraA01g000320.3C	1035	786	294	46.2643
BraA01g000330.3C	327	80.5083	38	58.3799
BraA01g000340.3C	288	51.0677	0	0
BraA01g000350.3C	489	240	922	475.161
BraA01g000360.3C	297	56.934	9	19.552
BraA01g000370.3C	426	177.001	12	8.38545
BraA01g000380.3C	393	144.026	0	0
BraA01g000390.3C	3132	2883	361	15.4876
BraA01g000400.3C	345	96.9308	0	0
BraA01g000410.3C	270	41.1106	0	0
BraA01g000420.3C	1008	759	133	21.6736
BraA01g000430.3C	3585	3336	265	9.82518
BraA01g000440.3C	510	261	11	5.21282
BraA01g000450.3C	9402	9153	394	5.32419
BraA01g000460.3C	1512	1263	0	0
BraA01g000470.3C	1110	861	552.187	79.3238
BraA01g000480.3C	897	648	159	30.3489
BraA01g000490.3C	1152	903	38	5.20495
BraA01g000500.3C	927	678	0	0
BraA01g000510.3C	780	531	0	0
BraA01g000520.3C	279	45.7981	0	0
BraA01g000530.3C	3666	3417	732.817	26.526
BraA01g000540.3C	1416	1167	17	1.80177
BraA01g000550.3C	1722	1473	6	0.503813
BraA01g000560.3C	456	207	0	0
BraA01g000570.3C	1719	1470	60	5.04841
BraA01g000580.3C	1431	1182	751	78.5856
BraA01g000590.3C	1713	1464	81	6.84329
BraA01g000600.3C	285	49.2452	0	0
BraA01g000610.3C	648	399	1	0.30999
BraA01g000620.3C	477	228	44	23.8692
BraA01g000630.3C	687	438	4	1.12955
BraA01g000640.3C	873	624	144	28.5429
BraA01g000650.3C	810	561	0	0
BraA01g000660.3C	1038	789	146	22.8874
BraA01g000670.3C	831	582	107	22.7395
BraA01g000680.3C	2286	2037	55	3.33958
BraA01g000690.3C	366	117.23	82	86.5159
BraA01g000700.3C	1533	1284	418	40.2654
BraA01g000710.3C	252	33.3418	0	0
BraA01g000720.3C	1383	1134	401	43.7373
BraA01g000730.3C	963	714	283	49.024
BraA01g000740.3C	864	615	26	5.229
BraA01g000750.3C	540	291	346.844	147.422
BraA01g000760.3C	705	456	33	8.95096
BraA01g000770.3C	216	22.8658	0	0
