target_id	length	eff_length	est_counts	tpm
BraA01g000010.3C	1254	1005	5.60776	0.499419
BraA01g000020.3C	1668	1419	102.045	6.43651
BraA01g000030.3C	957	708	1	0.126418
BraA01g000040.3C	1299	1050	334.999	28.5559
BraA01g000050.3C	774	525	18	3.0687
BraA01g000060.3C	3327	3078	0	0
BraA01g000070.3C	810	561	37	5.9031
BraA01g000080.3C	891	642	202	28.1616
BraA01g000090.3C	1707	1458	1119.54	68.7262
BraA01g000100.3C	357	108.433	30.2878	25.0005
BraA01g000110.3C	567	318	0	0
BraA01g000120.3C	873	624	0	0
BraA01g000130.3C	297	56.934	0	0
BraA01g000140.3C	1170	921	0	0
BraA01g000150.3C	318	72.8495	0	0
BraA01g000160.3C	1632	1383	0	0
BraA01g000170.3C	1950	1701	297	15.6276
BraA01g000180.3C	963	714	35	4.38744
BraA01g000190.3C	2436	2187	243	9.94486
BraA01g000200.3C	1230	981	0	0
BraA01g000210.3C	411	162.005	0	0
BraA01g000220.3C	1479	1230	0	0
BraA01g000230.3C	1428	1179	4	0.30366
BraA01g000240.3C	1617	1368	53	3.46762
BraA01g000250.3C	720	471	7.24845	1.37742
BraA01g000260.3C	2454	2205	703.109	28.5401
BraA01g000270.3C	1104	855	644.179	67.4345
BraA01g000280.3C	339	91.3223	3	2.94026
BraA01g000290.3C	1656	1407	0	0
BraA01g000300.3C	450	201	0	0
BraA01g000310.3C	1275	1026	115	10.0321
BraA01g000320.3C	1035	786	417	47.4848
BraA01g000330.3C	327	80.5083	108.441	120.557
BraA01g000340.3C	288	51.0677	0	0
BraA01g000350.3C	489	240	1734	646.665
BraA01g000360.3C	297	56.934	2	3.14413
BraA01g000370.3C	426	177.001	12	6.06802
BraA01g000380.3C	393	144.026	0	0
BraA01g000390.3C	3132	2883	556	17.2612
BraA01g000400.3C	345	96.9308	0	0
BraA01g000410.3C	270	41.1106	0	0
BraA01g000420.3C	1008	759	131	15.448
BraA01g000430.3C	3585	3336	297	7.96841
BraA01g000440.3C	510	261	5	1.71463
BraA01g000450.3C	9402	9153	346	3.38341
BraA01g000460.3C	1512	1263	0	0
BraA01g000470.3C	1110	861	469.856	48.8431
BraA01g000480.3C	897	648	116	16.0223
BraA01g000490.3C	1152	903	45	4.46032
BraA01g000500.3C	927	678	0	0
BraA01g000510.3C	780	531	0	0
BraA01g000520.3C	279	45.7981	1	1.95431
BraA01g000530.3C	3666	3417	848.949	22.2371
BraA01g000540.3C	1416	1167	16	1.22713
BraA01g000550.3C	1722	1473	5	0.303815
BraA01g000560.3C	456	207	0	0
BraA01g000570.3C	1719	1470	84	5.1145
BraA01g000580.3C	1431	1182	1363.15	103.221
BraA01g000590.3C	1713	1464	128	7.82547
BraA01g000600.3C	285	49.2452	0	0
BraA01g000610.3C	648	399	3	0.672961
BraA01g000620.3C	477	228	103	40.4337
BraA01g000630.3C	687	438	8	1.63477
BraA01g000640.3C	873	624	116	16.6385
BraA01g000650.3C	810	561	2	0.319087
BraA01g000660.3C	1038	789	118.336	13.424
BraA01g000670.3C	831	582	61.0502	9.3887
BraA01g000680.3C	2286	2037	70	3.07573
BraA01g000690.3C	366	117.23	146	111.469
BraA01g000700.3C	1533	1284	601	41.8939
BraA01g000710.3C	252	33.3418	0	0
BraA01g000720.3C	1383	1134	550	43.4101
BraA01g000730.3C	963	714	472	59.1678
BraA01g000740.3C	864	615	45	6.54906
BraA01g000750.3C	540	291	515.58	158.578
BraA01g000760.3C	705	456	35	6.86981
BraA01g000770.3C	216	22.8658	0	0
BraA01g000780.3C	1116	867	124.557	12.8585
BraA01g000790.3C	882	633	24.1932	3.42083
BraA01g000800.3C	432	183	0	0
BraA01g000810.3C	375	126.116	0	0
BraA01g000820.3C	939	690	0	0
BraA01g000830.3C	1623	1374	118	7.68664
BraA01g000840.3C	1590	1341	228	15.2176
BraA01g000850.3C	1557	1308	1195	81.7714
BraA01g000860.3C	672	423	154	32.5853
BraA01g000870.3C	819	570	50	7.85121
BraA01g000880.3C	1044	795	700	78.8084
BraA01g000890.3C	1761	1512	169	10.0041
BraA01g000900.3C	411	162.005	1783	985.066
BraA01g000910.3C	276	44.1722	165.5	335.344
BraA01g000920.3C	276	44.1722	165.5	335.344
BraA01g000930.3C	510	261	6.5	2.22902
BraA01g000940.3C	510	261	6.5	2.22902
