target_id	length	eff_length	est_counts	tpm
BraA01g000010.3C	1254	1005	8	0.775503
BraA01g000020.3C	1668	1419	91.5328	6.28426
BraA01g000030.3C	957	708	2	0.275205
BraA01g000040.3C	1299	1050	386.451	35.8562
BraA01g000050.3C	774	525	25	4.63917
BraA01g000060.3C	3327	3078	0	0
BraA01g000070.3C	810	561	31	5.38342
BraA01g000080.3C	891	642	119	18.0581
BraA01g000090.3C	1707	1458	202.919	13.5589
BraA01g000100.3C	357	108.433	45.4317	40.8187
BraA01g000110.3C	567	318	0	0
BraA01g000120.3C	873	624	0	0
BraA01g000130.3C	297	56.934	0	0
BraA01g000140.3C	1170	921	0	0
BraA01g000150.3C	318	72.8495	0	0
BraA01g000160.3C	1632	1383	0	0
BraA01g000170.3C	1950	1701	414	23.7113
BraA01g000180.3C	963	714	24	3.27471
BraA01g000190.3C	2436	2187	239	10.6465
BraA01g000200.3C	1230	981	0	0
BraA01g000210.3C	411	162.005	0	0
BraA01g000220.3C	1479	1230	0	0
BraA01g000230.3C	1428	1179	4	0.330526
BraA01g000240.3C	1617	1368	66	4.70021
BraA01g000250.3C	720	471	3	0.620526
BraA01g000260.3C	2454	2205	536.509	23.7043
BraA01g000270.3C	1104	855	599.202	68.2758
BraA01g000280.3C	339	91.3223	1	1.0668
BraA01g000290.3C	1656	1407	0	0
BraA01g000300.3C	450	201	0	0
BraA01g000310.3C	1275	1026	73	6.93163
BraA01g000320.3C	1035	786	347	43.0097
BraA01g000330.3C	327	80.5083	62	75.0258
BraA01g000340.3C	288	51.0677	0	0
BraA01g000350.3C	489	240	1341	544.349
BraA01g000360.3C	297	56.934	3	5.13345
BraA01g000370.3C	426	177.001	13	7.15529
BraA01g000380.3C	393	144.026	0	0
BraA01g000390.3C	3132	2883	833	28.1488
BraA01g000400.3C	345	96.9308	4	4.0203
BraA01g000410.3C	270	41.1106	0	0
BraA01g000420.3C	1008	759	183	23.4892
BraA01g000430.3C	3585	3336	325	9.49111
BraA01g000440.3C	510	261	3	1.1198
BraA01g000450.3C	9402	9153	345	3.67211
BraA01g000460.3C	1512	1263	0	0
BraA01g000470.3C	1110	861	851.225	96.3165
BraA01g000480.3C	897	648	107	16.0868
BraA01g000490.3C	1152	903	42	4.53128
BraA01g000500.3C	927	678	0	0
BraA01g000510.3C	780	531	0	0
BraA01g000520.3C	279	45.7981	0	0
