target_id	length	eff_length	est_counts	tpm
BraA01g000010.3C	1254	1005	2	0.162315
BraA01g000020.3C	1668	1419	113.889	6.54624
BraA01g000030.3C	957	708	1	0.115202
BraA01g000040.3C	1299	1050	425.345	33.0404
BraA01g000050.3C	774	525	11	1.70894
BraA01g000060.3C	3327	3078	0	0
BraA01g000070.3C	810	561	33	4.79783
BraA01g000080.3C	891	642	154	19.565
BraA01g000090.3C	1707	1458	289.213	16.1791
BraA01g000100.3C	357	108.433	22.7158	17.0869
BraA01g000110.3C	567	318	0	0
BraA01g000120.3C	873	624	0	0
BraA01g000130.3C	297	56.934	0	0
BraA01g000140.3C	1170	921	0	0
BraA01g000150.3C	318	72.8495	1	1.11961
BraA01g000160.3C	1632	1383	0	0
BraA01g000170.3C	1950	1701	407	19.5157
BraA01g000180.3C	963	714	32	3.65549
BraA01g000190.3C	2436	2187	311	11.5986
BraA01g000200.3C	1230	981	0	0
BraA01g000210.3C	411	162.005	0	0
BraA01g000220.3C	1479	1230	0	0
BraA01g000230.3C	1428	1179	4	0.276719
BraA01g000240.3C	1617	1368	111	6.61806
BraA01g000250.3C	720	471	2	0.34634
BraA01g000260.3C	2454	2205	603.992	22.3417
BraA01g000270.3C	1104	855	319	30.4311
BraA01g000280.3C	339	91.3223	0	0
BraA01g000290.3C	1656	1407	0	0
BraA01g000300.3C	450	201	2	0.811573
BraA01g000310.3C	1275	1026	103	8.1881
BraA01g000320.3C	1035	786	352	36.527
BraA01g000330.3C	327	80.5083	119.48	121.046
BraA01g000340.3C	288	51.0677	0	0
BraA01g000350.3C	489	240	1345	457.093
BraA01g000360.3C	297	56.934	8	11.4607
BraA01g000370.3C	426	177.001	23	10.5985
BraA01g000380.3C	393	144.026	1	0.56631
BraA01g000390.3C	3132	2883	960	27.1594
BraA01g000400.3C	345	96.9308	3	2.52437
BraA01g000410.3C	270	41.1106	0	0
BraA01g000420.3C	1008	759	142	15.2595
BraA01g000430.3C	3585	3336	274.531	6.71211
BraA01g000440.3C	510	261	9	2.81252
BraA01g000450.3C	9402	9153	301	2.68223
BraA01g000460.3C	1512	1263	0	0
