target_id	length	eff_length	est_counts	tpm
BraA01g000010.3C	1254	1005	9	0.753511
BraA01g000020.3C	1668	1419	106.897	6.33862
BraA01g000030.3C	957	708	1	0.118845
BraA01g000040.3C	1299	1050	352.909	28.2805
BraA01g000050.3C	774	525	21	3.36568
BraA01g000060.3C	3327	3078	0	0
BraA01g000070.3C	810	561	28	4.19961
BraA01g000080.3C	891	642	156	20.4457
BraA01g000090.3C	1707	1458	240.055	13.8538
BraA01g000100.3C	357	108.433	15.1439	11.7514
BraA01g000110.3C	567	318	0	0
BraA01g000120.3C	873	624	0	0
BraA01g000130.3C	297	56.934	0	0
BraA01g000140.3C	1170	921	0	0
BraA01g000150.3C	318	72.8495	0	0
BraA01g000160.3C	1632	1383	0	0
BraA01g000170.3C	1950	1701	437	21.6168
BraA01g000180.3C	963	714	16	1.88554
BraA01g000190.3C	2436	2187	137	5.27091
BraA01g000200.3C	1230	981	0	0
BraA01g000210.3C	411	162.005	0	0
BraA01g000220.3C	1479	1230	0	0
BraA01g000230.3C	1428	1179	5	0.356837
BraA01g000240.3C	1617	1368	134	8.24199
BraA01g000250.3C	720	471	1	0.178646
BraA01g000260.3C	2454	2205	406.719	15.5203
BraA01g000270.3C	1104	855	518.698	51.046
BraA01g000280.3C	339	91.3223	0	0
BraA01g000290.3C	1656	1407	0	0
BraA01g000300.3C	450	201	0	0
BraA01g000310.3C	1275	1026	68	5.57667
BraA01g000320.3C	1035	786	393	42.0711
BraA01g000330.3C	327	80.5083	102.182	106.794
BraA01g000340.3C	288	51.0677	0	0
BraA01g000350.3C	489	240	1586	556.039
BraA01g000360.3C	297	56.934	8	11.8231
BraA01g000370.3C	426	177.001	32	15.2121
BraA01g000380.3C	393	144.026	0	0
BraA01g000390.3C	3132	2883	1339	39.0795
BraA01g000400.3C	345	96.9308	10	8.68064
BraA01g000410.3C	270	41.1106	0	0
BraA01g000420.3C	1008	759	107	11.8619
BraA01g000430.3C	3585	3336	210	5.29672
BraA01g000440.3C	510	261	4	1.28953
BraA01g000450.3C	9402	9153	307	2.8222
BraA01g000460.3C	1512	1263	0	0
BraA01g000470.3C	1110	861	701.282	68.5335
BraA01g000480.3C	897	648	150	19.4773
BraA01g000490.3C	1152	903	31	2.8886
BraA01g000500.3C	927	678	0	0
BraA01g000510.3C	780	531	0	0
BraA01g000520.3C	279	45.7981	1	1.83724
BraA01g000530.3C	3666	3417	838.044	20.6365
BraA01g000540.3C	1416	1167	20	1.44202
BraA01g000550.3C	1722	1473	13	0.742598
BraA01g000560.3C	456	207	0	0
BraA01g000570.3C	1719	1470	168	9.61624
BraA01g000580.3C	1431	1182	948.525	67.5219
BraA01g000590.3C	1713	1464	96	5.51752
BraA01g000600.3C	285	49.2452	0	0
BraA01g000610.3C	648	399	2	0.421765
BraA01g000620.3C	477	228	72	26.5712
BraA01g000630.3C	687	438	0	0
BraA01g000640.3C	873	624	106	14.2934
BraA01g000650.3C	810	561	67	10.0491
BraA01g000660.3C	1038	789	17	1.81295
BraA01g000670.3C	831	582	95	13.7345
BraA01g000680.3C	2286	2037	88	3.63501
BraA01g000690.3C	366	117.23	99	71.0575
BraA01g000700.3C	1533	1284	345	22.6083
BraA01g000710.3C	252	33.3418	0	0
BraA01g000720.3C	1383	1134	876	64.9987
BraA01g000730.3C	963	714	482	56.8018
BraA01g000740.3C	864	615	56	7.66172
BraA01g000750.3C	540	291	632.855	182.989
BraA01g000760.3C	705	456	24	4.42853
BraA01g000770.3C	216	22.8658	0	0
BraA01g000780.3C	1116	867	136	13.1988
BraA01g000790.3C	882	633	114	15.1536
BraA01g000800.3C	432	183	0	0
BraA01g000810.3C	375	126.116	0	0
BraA01g000820.3C	939	690	0	0
BraA01g000830.3C	1623	1374	511	31.293
BraA01g000840.3C	1590	1341	238	14.9335
BraA01g000850.3C	1557	1308	1152	74.1068
BraA01g000860.3C	672	423	128	25.4614
BraA01g000870.3C	819	570	63	9.29992
BraA01g000880.3C	1044	795	393	41.5948
BraA01g000890.3C	1761	1512	242	13.4672
BraA01g000900.3C	411	162.005	1301	675.715
BraA01g000910.3C	276	44.1722	218	415.261
BraA01g000920.3C	276	44.1722	218	415.261
BraA01g000930.3C	510	261	7	2.25669
BraA01g000940.3C	510	261	7	2.25669
BraA01g000950.3C	1794	1545	223.5	12.172
BraA01g000960.3C	525	276	0	0
BraA01g000970.3C	525	276	0	0
BraA01g000980.3C	1794	1545	223.5	12.172
BraA01g000990.3C	885	636	192	25.4014
BraA01g001000.3C	1077	828	68	6.91022
BraA01g001010.3C	432	183	137	62.9915
BraA01g001020.3C	381	132.072	12	7.64512
BraA01g001030.3C	2094	1845	43	1.96104
BraA01g001040.3C	1242	993	154	13.0492
BraA01g001050.3C	1995	1746	0	0
BraA01g001060.3C	1017	768	7	0.76692
BraA01g001070.3C	729	480	0	0
BraA01g001080.3C	1074	825	31	3.1617
BraA01g001090.3C	1263	1014	161	13.3598
BraA01g001100.3C	690	441	69	13.1651
BraA01g001110.3C	1554	1305	18	1.16058
BraA01g001120.3C	1398	1149	69	5.05292
BraA01g001130.3C	2049	1800	1818.41	85.0025
BraA01g001140.3C	1146	897	63	5.90965
BraA01g001150.3C	2010	1761	3654	174.591
BraA01g001160.3C	1005	756	0	0
BraA01g001170.3C	1011	762	11	1.21465
BraA01g001180.3C	1848	1599	113	5.94625
BraA01g001190.3C	369	120.184	0	0
BraA01g001200.3C	849	600	23.0592	3.23376
BraA01g001210.3C	918	669	3	0.377319
BraA01g001220.3C	1410	1161	0	0
BraA01g001230.3C	1554	1305	0	0
BraA01g001240.3C	1638	1389	168.537	10.2096
BraA01g001250.3C	1269	1020	35	2.88723
BraA01g001260.3C	741	492	55	9.40613
BraA01g001270.3C	1125	876	32	3.07368
BraA01g001280.3C	1845	1596	140	7.38089
BraA01g001290.3C	1602	1353	174	10.8209
BraA01g001300.3C	1125	876	79	7.58816
BraA01g001310.3C	1218	969	6	0.521004
BraA01g001320.3C	1365	1116	15	1.13094
BraA01g001330.3C	1359	1110	34	2.57733
BraA01g001340.3C	687	438	37.6048	7.22408
