target_id	length	eff_length	est_counts	tpm
BraA01g000010.3C	1254	1005	0	0
BraA01g000020.3C	1668	1419	64.5938	4.79854
BraA01g000030.3C	957	708	0	0
BraA01g000040.3C	1299	1050	316.513	31.7764
BraA01g000050.3C	774	525	10	2.0079
BraA01g000060.3C	3327	3078	0	0
BraA01g000070.3C	810	561	26	4.88553
BraA01g000080.3C	891	642	132	21.674
BraA01g000090.3C	1707	1458	305.241	22.0692
BraA01g000100.3C	357	108.433	75.7195	73.6121
BraA01g000110.3C	567	318	0	0
BraA01g000120.3C	873	624	0	0
BraA01g000130.3C	297	56.934	0	0
BraA01g000140.3C	1170	921	0	0
BraA01g000150.3C	318	72.8495	0	0
BraA01g000160.3C	1632	1383	0	0
BraA01g000170.3C	1950	1701	377	23.3635
BraA01g000180.3C	963	714	9	1.32876
BraA01g000190.3C	2436	2187	110	5.30206
BraA01g000200.3C	1230	981	2	0.214913
BraA01g000210.3C	411	162.005	0	0
BraA01g000220.3C	1479	1230	0	0
BraA01g000230.3C	1428	1179	7	0.625872
BraA01g000240.3C	1617	1368	110	8.47633
BraA01g000250.3C	720	471	3	0.671431
BraA01g000260.3C	2454	2205	426.438	20.3868
BraA01g000270.3C	1104	855	312.304	38.5045
BraA01g000280.3C	339	91.3223	0	0
BraA01g000290.3C	1656	1407	0	0
BraA01g000300.3C	450	201	0	0
BraA01g000310.3C	1275	1026	50	5.13717
BraA01g000320.3C	1035	786	264	35.4065
BraA01g000330.3C	327	80.5083	57.5365	75.3362
BraA01g000340.3C	288	51.0677	0	0
BraA01g000350.3C	489	240	959	421.22
BraA01g000360.3C	297	56.934	3	5.55458
BraA01g000370.3C	426	177.001	4	2.38224
BraA01g000380.3C	393	144.026	0	0
BraA01g000390.3C	3132	2883	695	25.4121
BraA01g000400.3C	345	96.9308	9	9.78773
BraA01g000410.3C	270	41.1106	0	0
BraA01g000420.3C	1008	759	105	14.5831
BraA01g000430.3C	3585	3336	134	4.23428
BraA01g000440.3C	510	261	2	0.807775
BraA01g000450.3C	9402	9153	282	3.24778
BraA01g000460.3C	1512	1263	0	0
BraA01g000470.3C	1110	861	493.258	60.391
BraA01g000480.3C	897	648	147	23.9135
BraA01g000490.3C	1152	903	27	3.15193
BraA01g000500.3C	927	678	0	0
BraA01g000510.3C	780	531	0	0
BraA01g000520.3C	279	45.7981	2	4.60345
BraA01g000530.3C	3666	3417	629.646	19.4246
BraA01g000540.3C	1416	1167	13	1.17429
BraA01g000550.3C	1722	1473	10	0.715646
BraA01g000560.3C	456	207	0	0
BraA01g000570.3C	1719	1470	173	12.4059
BraA01g000580.3C	1431	1182	743.914	66.3447
BraA01g000590.3C	1713	1464	58	4.17626
BraA01g000600.3C	285	49.2452	0	0
BraA01g000610.3C	648	399	3	0.792592
BraA01g000620.3C	477	228	51	23.5796
BraA01g000630.3C	687	438	1	0.240673
BraA01g000640.3C	873	624	82	13.8526
BraA01g000650.3C	810	561	82	15.4082
BraA01g000660.3C	1038	789	24	3.20653
BraA01g000670.3C	831	582	84.7273	15.3462
BraA01g000680.3C	2286	2037	81	4.19175
BraA01g000690.3C	366	117.23	93	83.6268
BraA01g000700.3C	1533	1284	336	27.5852
BraA01g000710.3C	252	33.3418	0	0
BraA01g000720.3C	1383	1134	939	87.2878
BraA01g000730.3C	963	714	475	70.1288
BraA01g000740.3C	864	615	85	14.5695
BraA01g000750.3C	540	291	466.667	169.05
BraA01g000760.3C	705	456	40	9.2469
BraA01g000770.3C	216	22.8658	0	0
BraA01g000780.3C	1116	867	102	12.4017
BraA01g000790.3C	882	633	42	6.99434
BraA01g000800.3C	432	183	0	0
BraA01g000810.3C	375	126.116	0	0
BraA01g000820.3C	939	690	0	0
BraA01g000830.3C	1623	1374	315	24.1671
BraA01g000840.3C	1590	1341	213	16.7437
BraA01g000850.3C	1557	1308	695	56.0116
BraA01g000860.3C	672	423	129	32.1477
BraA01g000870.3C	819	570	57	10.5415
BraA01g000880.3C	1044	795	297	39.3813
BraA01g000890.3C	1761	1512	202	14.0832
BraA01g000900.3C	411	162.005	746	485.414
BraA01g000910.3C	276	44.1722	162.5	387.798
BraA01g000920.3C	276	44.1722	162.5	387.798
BraA01g000930.3C	510	261	4.5	1.81749
BraA01g000940.3C	510	261	4.5	1.81749
BraA01g000950.3C	1794	1545	209.5	14.2941
BraA01g000960.3C	525	276	0	0
BraA01g000970.3C	525	276	0	0
BraA01g000980.3C	1794	1545	209.5	14.2941
BraA01g000990.3C	885	636	170	28.1769
BraA01g001000.3C	1077	828	89	11.3308
BraA01g001010.3C	432	183	82	47.2349
BraA01g001020.3C	381	132.072	16	12.7706
BraA01g001030.3C	2094	1845	25	1.42838
BraA01g001040.3C	1242	993	80	8.49262
BraA01g001050.3C	1995	1746	0	0
BraA01g001060.3C	1017	768	4	0.549035
BraA01g001070.3C	729	480	0	0
BraA01g001080.3C	1074	825	12	1.5333
BraA01g001090.3C	1263	1014	75	7.79694
BraA01g001100.3C	690	441	70.8921	16.9457
BraA01g001110.3C	1554	1305	33	2.66566
BraA01g001120.3C	1398	1149	52	4.77073
BraA01g001130.3C	2049	1800	1701.89	99.669
BraA01g001140.3C	1146	897	56	6.58107
BraA01g001150.3C	2010	1761	3851	230.524
BraA01g001160.3C	1005	756	0	0
BraA01g001170.3C	1011	762	7	0.968376
BraA01g001180.3C	1848	1599	108	7.11994
BraA01g001190.3C	369	120.184	0	0
BraA01g001200.3C	849	600	12	2.10829
BraA01g001210.3C	918	669	0	0
BraA01g001220.3C	1410	1161	0	0
BraA01g001230.3C	1554	1305	0	0
BraA01g001240.3C	1638	1389	136	10.3214
BraA01g001250.3C	1269	1020	31	3.20378
BraA01g001260.3C	741	492	35	7.49901
BraA01g001270.3C	1125	876	22	2.6474
BraA01g001280.3C	1845	1596	148	9.7753
BraA01g001290.3C	1602	1353	144.326	11.2447
BraA01g001300.3C	1125	876	169	20.3369
BraA01g001310.3C	1218	969	8	0.870297
BraA01g001320.3C	1365	1116	10	0.944576
BraA01g001330.3C	1359	1110	46	4.36854
BraA01g001340.3C	687	438	40.2323	9.68282
BraA01g001350.3C	516	267	0	0
BraA01g001360.3C	981	732	93	13.3928
BraA01g001370.3C	1599	1350	54	4.21659
BraA01g001380.3C	1443	1194	219	19.3349
BraA01g001390.3C	432	183	0	0
BraA01g001400.3C	3078	2829	123	4.58325
