target_id	length	eff_length	est_counts	tpm
BraA01g000010.3C	1254	1005	5.60776	0.618288
BraA01g000020.3C	1668	1419	87.9287	6.86618
BraA01g000030.3C	957	708	2.01789	0.315814
BraA01g000040.3C	1299	1050	237.675	25.0819
BraA01g000050.3C	774	525	31	6.54289
BraA01g000060.3C	3327	3078	1	0.0359997
BraA01g000070.3C	810	561	24	4.74041
BraA01g000080.3C	891	642	106	18.2952
BraA01g000090.3C	1707	1458	234.091	17.7907
BraA01g000100.3C	357	108.433	15.1439	15.4755
BraA01g000110.3C	567	318	0	0
BraA01g000120.3C	873	624	0	0
BraA01g000130.3C	297	56.934	0	0
BraA01g000140.3C	1170	921	0	0
BraA01g000150.3C	318	72.8495	0	0
BraA01g000160.3C	1632	1383	0	0
BraA01g000170.3C	1950	1701	320	20.8455
BraA01g000180.3C	963	714	18	2.79345
BraA01g000190.3C	2436	2187	260	13.1732
BraA01g000200.3C	1230	981	0	0
BraA01g000210.3C	411	162.005	0	0
BraA01g000220.3C	1479	1230	0	0
BraA01g000230.3C	1428	1179	3	0.281952
BraA01g000240.3C	1617	1368	63	5.10295
BraA01g000250.3C	720	471	0	0
BraA01g000260.3C	2454	2205	544.335	27.3542
BraA01g000270.3C	1104	855	740.532	95.9721
BraA01g000280.3C	339	91.3223	2	2.42672
BraA01g000290.3C	1656	1407	0	0
BraA01g000300.3C	450	201	1	0.551278
BraA01g000310.3C	1275	1026	87	9.39591
BraA01g000320.3C	1035	786	444	62.5933
BraA01g000330.3C	327	80.5083	72.0676	99.1897
BraA01g000340.3C	288	51.0677	0	0
BraA01g000350.3C	489	240	1255	579.428
BraA01g000360.3C	297	56.934	4	7.78495
BraA01g000370.3C	426	177.001	15	9.39037
BraA01g000380.3C	393	144.026	0	0
BraA01g000390.3C	3132	2883	784	30.1327
BraA01g000400.3C	345	96.9308	1	1.14316
BraA01g000410.3C	270	41.1106	0	0
BraA01g000420.3C	1008	759	138	20.1467
BraA01g000430.3C	3585	3336	208	6.90883
BraA01g000440.3C	510	261	4	1.69819
BraA01g000450.3C	9402	9153	240	2.90546
BraA01g000460.3C	1512	1263	0	0
BraA01g000470.3C	1110	861	518.301	66.7031
BraA01g000480.3C	897	648	74	12.6539
BraA01g000490.3C	1152	903	43	5.27652
BraA01g000500.3C	927	678	0	0
