target_id	length	eff_length	est_counts	tpm
BraA01g000010.3C	1254	1005	0	0
BraA01g000020.3C	1668	1419	116.906	8.52626
BraA01g000030.3C	957	708	1	0.146174
BraA01g000040.3C	1299	1050	327.625	32.2918
BraA01g000050.3C	774	525	19	3.7454
BraA01g000060.3C	3327	3078	0	0
BraA01g000070.3C	810	561	37	6.82563
BraA01g000080.3C	891	642	116	18.6994
BraA01g000090.3C	1707	1458	591.478	41.9841
BraA01g000100.3C	357	108.433	22.7158	21.6807
BraA01g000110.3C	567	318	0	0
BraA01g000120.3C	873	624	0	0
BraA01g000130.3C	297	56.934	0	0
BraA01g000140.3C	1170	921	0	0
BraA01g000150.3C	318	72.8495	0	0
BraA01g000160.3C	1632	1383	0	0
BraA01g000170.3C	1950	1701	273	16.6097
BraA01g000180.3C	963	714	20	2.89892
BraA01g000190.3C	2436	2187	283	13.3919
BraA01g000200.3C	1230	981	0	0
BraA01g000210.3C	411	162.005	0	0
BraA01g000220.3C	1479	1230	0	0
BraA01g000230.3C	1428	1179	4	0.351116
BraA01g000240.3C	1617	1368	70	5.29561
BraA01g000250.3C	720	471	8	1.75782
BraA01g000260.3C	2454	2205	471.937	22.1503
BraA01g000270.3C	1104	855	474.379	57.42
BraA01g000280.3C	339	91.3223	1	1.13325
BraA01g000290.3C	1656	1407	0	0
BraA01g000300.3C	450	201	0	0
BraA01g000310.3C	1275	1026	77	7.7669
BraA01g000320.3C	1035	786	381	50.1657
BraA01g000330.3C	327	80.5083	59.1651	76.0552
BraA01g000340.3C	288	51.0677	0	0
BraA01g000350.3C	489	240	1531	660.189
BraA01g000360.3C	297	56.934	5	9.08872
BraA01g000370.3C	426	177.001	19	11.1092
BraA01g000380.3C	393	144.026	0	0
BraA01g000390.3C	3132	2883	563	20.2101
BraA01g000400.3C	345	96.9308	0	0
BraA01g000410.3C	270	41.1106	0	0
BraA01g000420.3C	1008	759	128	17.4531
BraA01g000430.3C	3585	3336	233	7.22826
BraA01g000440.3C	510	261	18	7.13734
BraA01g000450.3C	9402	9153	239	2.70233
BraA01g000460.3C	1512	1263	0	0
BraA01g000470.3C	1110	861	543.852	65.3704
BraA01g000480.3C	897	648	101	16.1306
BraA01g000490.3C	1152	903	30	3.43825
BraA01g000500.3C	927	678	0	0
BraA01g000510.3C	780	531	0	0
BraA01g000520.3C	279	45.7981	3	6.77919
BraA01g000530.3C	3666	3417	729.41	22.0918
BraA01g000540.3C	1416	1167	11	0.975497
BraA01g000550.3C	1722	1473	4	0.281036
BraA01g000560.3C	456	207	0	0
BraA01g000570.3C	1719	1470	90	6.33621
BraA01g000580.3C	1431	1182	1103.42	96.6115
BraA01g000590.3C	1713	1464	90	6.36217
BraA01g000600.3C	285	49.2452	0	0
BraA01g000610.3C	648	399	0	0
BraA01g000620.3C	477	228	71	32.2276
BraA01g000630.3C	687	438	6	1.41769
BraA01g000640.3C	873	624	108	17.912
BraA01g000650.3C	810	561	5	0.922383
BraA01g000660.3C	1038	789	118.915	15.5978
BraA01g000670.3C	831	582	73	12.9809
BraA01g000680.3C	2286	2037	54	2.74351
BraA01g000690.3C	366	117.23	182	160.671
BraA01g000700.3C	1533	1284	409	32.9657
BraA01g000710.3C	252	33.3418	0	0
BraA01g000720.3C	1383	1134	522	47.6389
BraA01g000730.3C	963	714	432	62.6166
BraA01g000740.3C	864	615	13	2.18762
BraA01g000750.3C	540	291	554.888	197.34
BraA01g000760.3C	705	456	26	5.90082
BraA01g000770.3C	216	22.8658	0	0
BraA01g000780.3C	1116	867	88	10.5043
BraA01g000790.3C	882	633	20	3.26987
BraA01g000800.3C	432	183	0	0
BraA01g000810.3C	375	126.116	0	0
BraA01g000820.3C	939	690	0	0
BraA01g000830.3C	1623	1374	147	11.0722
BraA01g000840.3C	1590	1341	193	14.8947
BraA01g000850.3C	1557	1308	1087	86.0054
BraA01g000860.3C	672	423	125	30.5826
BraA01g000870.3C	819	570	30	5.44691
BraA01g000880.3C	1044	795	701	91.2546
BraA01g000890.3C	1761	1512	145	9.92477
BraA01g000900.3C	411	162.005	1304	833.018
BraA01g000910.3C	276	44.1722	216.5	507.24
BraA01g000920.3C	276	44.1722	216.5	507.24
BraA01g000930.3C	510	261	4	1.58607
BraA01g000940.3C	510	261	4	1.58607
BraA01g000950.3C	1794	1545	301	20.1624
BraA01g000960.3C	525	276	0	0
BraA01g000970.3C	525	276	0	0
BraA01g000980.3C	1794	1545	301	20.1624
BraA01g000990.3C	885	636	269	43.7723
BraA01g001000.3C	1077	828	63	7.87434
BraA01g001010.3C	432	183	337	190.582
BraA01g001020.3C	381	132.072	27	21.1572
BraA01g001030.3C	2094	1845	44	2.46809
BraA01g001040.3C	1242	993	150	15.6331
BraA01g001050.3C	1995	1746	0	0
BraA01g001060.3C	1017	768	5	0.673772
BraA01g001070.3C	729	480	0	0
BraA01g001080.3C	1074	825	59	7.4012
BraA01g001090.3C	1263	1014	108	11.0227
BraA01g001100.3C	690	441	46.8422	10.9927
BraA01g001110.3C	1554	1305	14	1.11025
BraA01g001120.3C	1398	1149	60	5.40425
BraA01g001130.3C	2049	1800	860.223	49.4587
BraA01g001140.3C	1146	897	67	7.73012
BraA01g001150.3C	2010	1761	1544	90.7386
BraA01g001160.3C	1005	756	0	0
BraA01g001170.3C	1011	762	0	0
BraA01g001180.3C	1848	1599	87	5.63086
BraA01g001190.3C	369	120.184	0	0
BraA01g001200.3C	849	600	30.234	5.21492
BraA01g001210.3C	918	669	4	0.618782
BraA01g001220.3C	1410	1161	1	0.0891398
BraA01g001230.3C	1554	1305	0	0
BraA01g001240.3C	1638	1389	135.027	10.0606
BraA01g001250.3C	1269	1020	29	2.9424
BraA01g001260.3C	741	492	79	16.6175
BraA01g001270.3C	1125	876	17	2.00839
BraA01g001280.3C	1845	1596	98	6.35473
BraA01g001290.3C	1602	1353	142.816	10.9241
BraA01g001300.3C	1125	876	72	8.50614
BraA01g001310.3C	1218	969	5	0.534011
BraA01g001320.3C	1365	1116	20	1.85468
BraA01g001330.3C	1359	1110	435	40.5574
BraA01g001340.3C	687	438	72.1867	17.0564
BraA01g001350.3C	516	267	0	0
BraA01g001360.3C	981	732	117	16.5417
BraA01g001370.3C	1599	1350	54	4.13965
BraA01g001380.3C	1443	1194	224	19.4155
BraA01g001390.3C	432	183	0	0
BraA01g001400.3C	3078	2829	148	5.41418
BraA01g001410.3C	537	288	540	194.046
BraA01g001420.3C	1587	1338	337	26.0662
BraA01g001430.3C	1086	837	702	86.7992
BraA01g001440.3C	1131	882	25	2.93343
BraA01g001450.3C	426	177.001	0	0
BraA01g001460.3C	1212	963	26	2.79416
BraA01g001470.3C	897	648	0	0
BraA01g001480.3C	1719	1470	0	0
BraA01g001490.3C	1506	1257	1530	125.968
BraA01g001500.3C	897	648	124	19.8039
BraA01g001510.3C	1764	1515	25	1.70778
BraA01g001520.3C	1512	1263	0	0
BraA01g001530.3C	1560	1311	121	9.55183
BraA01g001540.3C	1542	1293	12	0.960477
BraA01g001550.3C	519	270	109	41.7798
BraA01g001560.3C	264	38.2937	0	0
BraA01g001570.3C	258	35.7089	0	0
BraA01g001580.3C	969	720	598	85.9553
BraA01g001590.3C	987	738	309	43.3317
BraA01g001600.3C	231	26.552	0	0
BraA01g001610.3C	2286	2037	93	4.72494
BraA01g001620.3C	1125	876	96	11.3415
BraA01g001630.3C	1557	1308	658	52.0622
BraA01g001640.3C	588	339	45	13.7378
BraA01g001650.3C	210	21.6077	0	0
BraA01g001660.3C	483	234	0	0
BraA01g001670.3C	1296	1047	470	46.4574
BraA01g001680.3C	249	32.2352	10	32.1051
BraA01g001690.3C	1065	816	7	0.887794
BraA01g001700.3C	1065	816	4	0.507311
BraA01g001710.3C	300	59.0212	0	0
BraA01g001720.3C	1311	1062	148	14.4225
BraA01g001730.3C	1485	1236	1481	124.005
BraA01g001740.3C	861	612	271	45.8271
BraA01g001750.3C	1473	1224	386	32.637
BraA01g001760.3C	1056	807	23	2.94957
BraA01g001770.3C	1239	990	1	0.104537
BraA01g001780.3C	1146	897	0	0
BraA01g001790.3C	1227	978	50	5.29097
BraA01g001800.3C	1650	1401	58	4.28444
BraA01g001810.3C	1557	1308	296	23.4201
BraA01g001820.3C	2541	2292	142	6.41177
BraA01g001830.3C	1161	912	96	10.8938
BraA01g001840.3C	972	723	0	0
BraA01g001850.3C	1464	1215	197	16.7801
BraA01g001860.3C	774	525	1	0.197126
BraA01g001870.3C	1602	1353	4.00521	0.306359
BraA01g001880.3C	2058	1809	40	2.28837
BraA01g001890.3C	978	729	32	4.54283
BraA01g001900.3C	1002	753	0	0
BraA01g001910.3C	759	510	85	17.2486
BraA01g001920.3C	1278	1029	44	4.42529
BraA01g001930.3C	462	213	1	0.485875
BraA01g001940.3C	717	468	0	0
BraA01g001950.3C	528	279	6	2.22562
BraA01g001960.3C	1347	1098	45	4.24145
BraA01g001970.3C	2004	1755	31	1.82805
BraA01g001980.3C	2928	2679	703	27.1573
BraA01g001990.3C	996	747	5	0.692713
BraA01g002000.3C	1092	843	542	66.5389
BraA01g002010.3C	558	309	35.5465	11.9054
BraA01g002020.3C	1461	1212	15	1.28083
BraA01g002030.3C	912	663	193	30.1264
BraA01g002040.3C	1386	1137	0	0
BraA01g002050.3C	294	54.9123	0	0
BraA01g002060.3C	1932	1683	56	3.44356
BraA01g002070.3C	273	42.6101	0	0
BraA01g002080.3C	654	405	48	12.2656
BraA01g002090.3C	942	693	78	11.6484
BraA01g002100.3C	627	378	8	2.19029
BraA01g002110.3C	1374	1125	33	3.03575
BraA01g002120.3C	1209	960	0	0
BraA01g002130.3C	783	534	50	9.6902
BraA01g002140.3C	738	489	34	7.19572
BraA01g002150.3C	519	270	40	15.3321
BraA01g002160.3C	2295	2046	3679	186.092
BraA01g002170.3C	873	624	0	0
BraA01g002180.3C	672	423	2	0.489321
BraA01g002190.3C	948	699	12	1.77668
BraA01g002200.3C	873	624	0	0
BraA01g002210.3C	1800	1551	48	3.20283
BraA01g002220.3C	240	29.2001	8	28.3537
BraA01g002230.3C	2148	1899	44.026	2.39932
BraA01g002240.3C	1122	873	89	10.5507
BraA01g002250.3C	3759	3510	3962	116.818
BraA01g002260.3C	369	120.184	1	0.861106
BraA01g002270.3C	375	126.116	2	1.6412
BraA01g002280.3C	1113	864	98	11.7386
BraA01g002290.3C	1443	1194	15	1.30014
BraA01g002300.3C	2496	2247	56.5909	2.60644
BraA01g002310.3C	1269	1020	59	5.98626
BraA01g002320.3C	891	642	204.527	32.9701
BraA01g002330.3C	486	237	17	7.42343
BraA01g002340.3C	1908	1659	359	22.3951
BraA01g002350.3C	1386	1137	9	0.819193
BraA01g002360.3C	2571	2322	844	37.617
BraA01g002370.3C	3822	3573	55	1.59307
BraA01g002380.3C	765	516	8	1.60452
BraA01g002390.3C	1446	1197	49.8791	4.3125
BraA01g002400.3C	708	459	6	1.35283
BraA01g002410.3C	360	111.352	10	9.29404
BraA01g002420.3C	1563	1314	390.606	30.7644
BraA01g002430.3C	2034	1785	1	0.0579784
BraA01g002440.3C	1614	1365	151	11.4485
