target_id	length	eff_length	est_counts	tpm
BraA01g000010.3C	1254	1005	0	0
BraA01g000020.3C	1668	1419	66.3035	5.90339
BraA01g000030.3C	957	708	0	0
BraA01g000040.3C	1299	1050	320.784	38.5986
BraA01g000050.3C	774	525	8	1.92521
BraA01g000060.3C	3327	3078	0	0
BraA01g000070.3C	810	561	38	8.55793
BraA01g000080.3C	891	642	135	26.5673
BraA01g000090.3C	1707	1458	391.163	33.896
BraA01g000100.3C	357	108.433	30.2878	35.2903
BraA01g000110.3C	567	318	0	0
BraA01g000120.3C	873	624	0	0
BraA01g000130.3C	297	56.934	0	0
BraA01g000140.3C	1170	921	0	0
BraA01g000150.3C	318	72.8495	0	0
BraA01g000160.3C	1632	1383	1	0.0913536
BraA01g000170.3C	1950	1701	305	22.6539
BraA01g000180.3C	963	714	14	2.4773
BraA01g000190.3C	2436	2187	89	5.14149
BraA01g000200.3C	1230	981	0	0
BraA01g000210.3C	411	162.005	0	0
BraA01g000220.3C	1479	1230	0	0
BraA01g000230.3C	1428	1179	3	0.321481
BraA01g000240.3C	1617	1368	84	7.75785
BraA01g000250.3C	720	471	7	1.8777
BraA01g000260.3C	2454	2205	445.147	25.506
BraA01g000270.3C	1104	855	422.397	62.4169
BraA01g000280.3C	339	91.3223	3	4.15042
BraA01g000290.3C	1656	1407	0	0
BraA01g000300.3C	450	201	0	0
BraA01g000310.3C	1275	1026	111	13.6686
BraA01g000320.3C	1035	786	205	32.9518
BraA01g000330.3C	327	80.5083	65	102.005
BraA01g000340.3C	288	51.0677	0	0
BraA01g000350.3C	489	240	778	409.559
BraA01g000360.3C	297	56.934	2	4.4382
BraA01g000370.3C	426	177.001	14	9.9931
BraA01g000380.3C	393	144.026	0	0
BraA01g000390.3C	3132	2883	873	38.2576
BraA01g000400.3C	345	96.9308	3	3.91028
BraA01g000410.3C	270	41.1106	0	0
BraA01g000420.3C	1008	759	71	11.8186
BraA01g000430.3C	3585	3336	124	4.69617
BraA01g000440.3C	510	261	8	3.87255
BraA01g000450.3C	9402	9153	309	4.26523
BraA01g000460.3C	1512	1263	0	0
BraA01g000470.3C	1110	861	370.89	54.424
BraA01g000480.3C	897	648	125	24.3715
BraA01g000490.3C	1152	903	30	4.19741
BraA01g000500.3C	927	678	0	0
BraA01g000510.3C	780	531	0	0
BraA01g000520.3C	279	45.7981	2	5.51735
BraA01g000530.3C	3666	3417	619.909	22.9209
BraA01g000540.3C	1416	1167	12	1.29915
BraA01g000550.3C	1722	1473	9	0.771947
BraA01g000560.3C	456	207	0	0
BraA01g000570.3C	1719	1470	127	10.9153
BraA01g000580.3C	1431	1182	835.38	89.2924
BraA01g000590.3C	1713	1464	73	6.29984
BraA01g000600.3C	285	49.2452	0	0
BraA01g000610.3C	648	399	4	1.26659
BraA01g000620.3C	477	228	38	21.057
BraA01g000630.3C	687	438	3	0.865357
BraA01g000640.3C	873	624	91	18.4249
BraA01g000650.3C	810	561	13	2.92771
BraA01g000660.3C	1038	789	42	6.72543
BraA01g000670.3C	831	582	75	16.2812
BraA01g000680.3C	2286	2037	72	4.4657
BraA01g000690.3C	366	117.23	87	93.7624
BraA01g000700.3C	1533	1284	196	19.2859
BraA01g000710.3C	252	33.3418	0	0
BraA01g000720.3C	1383	1134	387	43.1167
BraA01g000730.3C	963	714	348	61.5785
BraA01g000740.3C	864	615	84	17.2565
BraA01g000750.3C	540	291	350.829	152.318
BraA01g000760.3C	705	456	13	3.60186
BraA01g000770.3C	216	22.8658	0	0
BraA01g000780.3C	1116	867	111	16.1753
BraA01g000790.3C	882	633	40	7.9837
BraA01g000800.3C	432	183	0	0
BraA01g000810.3C	375	126.116	0	0
BraA01g000820.3C	939	690	0	0
BraA01g000830.3C	1623	1374	461	42.3899
BraA01g000840.3C	1590	1341	180	16.9587
BraA01g000850.3C	1557	1308	758	73.2166
BraA01g000860.3C	672	423	129	38.5298
BraA01g000870.3C	819	570	55	12.1909
BraA01g000880.3C	1044	795	507	80.5729
BraA01g000890.3C	1761	1512	207	17.2968
BraA01g000900.3C	411	162.005	1049	818.081
BraA01g000910.3C	276	44.1722	90.5	258.85
BraA01g000920.3C	276	44.1722	90.5	258.85
BraA01g000930.3C	510	261	2	0.968138
BraA01g000940.3C	510	261	2	0.968138
BraA01g000950.3C	1794	1545	220.5	18.0313
BraA01g000960.3C	525	276	0	0
BraA01g000970.3C	525	276	0	0
BraA01g000980.3C	1794	1545	220.5	18.0313
BraA01g000990.3C	885	636	281	55.8209
BraA01g001000.3C	1077	828	66	10.0707
BraA01g001010.3C	432	183	62	42.8043
BraA01g001020.3C	381	132.072	18	17.2191
BraA01g001030.3C	2094	1845	30	2.05434
BraA01g001040.3C	1242	993	121	15.3952
BraA01g001050.3C	1995	1746	0	0
BraA01g001060.3C	1017	768	3	0.493524
BraA01g001070.3C	729	480	0	0
BraA01g001080.3C	1074	825	18	2.75655
BraA01g001090.3C	1263	1014	204	25.4179
BraA01g001100.3C	690	441	78.788	22.572
BraA01g001110.3C	1554	1305	15	1.45221
BraA01g001120.3C	1398	1149	60	6.5975
BraA01g001130.3C	2049	1800	950.539	66.7184
BraA01g001140.3C	1146	897	63	8.87352
BraA01g001150.3C	2010	1761	3979	285.471
BraA01g001160.3C	1005	756	0	0
BraA01g001170.3C	1011	762	15	2.48705
BraA01g001180.3C	1848	1599	49	3.87165
BraA01g001190.3C	369	120.184	0	0
BraA01g001200.3C	849	600	39.6474	8.34856
BraA01g001210.3C	918	669	2	0.377704
BraA01g001220.3C	1410	1161	0	0
BraA01g001230.3C	1554	1305	0	0
BraA01g001240.3C	1638	1389	213	19.3743
BraA01g001250.3C	1269	1020	55	6.81256
BraA01g001260.3C	741	492	52	13.3532
BraA01g001270.3C	1125	876	12	1.73071
BraA01g001280.3C	1845	1596	123	9.73689
BraA01g001290.3C	1602	1353	130	12.1393
BraA01g001300.3C	1125	876	160	23.0762
BraA01g001310.3C	1218	969	15	1.95576
BraA01g001320.3C	1365	1116	17	1.92457
BraA01g001330.3C	1359	1110	189	21.5123
BraA01g001340.3C	687	438	73.6992	21.2587
BraA01g001350.3C	516	267	0	0
BraA01g001360.3C	981	732	109	18.8132
BraA01g001370.3C	1599	1350	70	6.55107
BraA01g001380.3C	1443	1194	192	20.3163
BraA01g001390.3C	432	183	0	0
BraA01g001400.3C	3078	2829	152	6.78826
BraA01g001410.3C	537	288	738	323.752
BraA01g001420.3C	1587	1338	304	28.7055
BraA01g001430.3C	1086	837	241	36.3781
BraA01g001440.3C	1131	882	48	6.87576
BraA01g001450.3C	426	177.001	0	0
BraA01g001460.3C	1212	963	24	3.14871
BraA01g001470.3C	897	648	0	0
BraA01g001480.3C	1719	1470	0	0
BraA01g001490.3C	1506	1257	3836	385.559
BraA01g001500.3C	897	648	24	4.67934
