target_id	length	eff_length	est_counts	tpm
BraA01g000010.3C	1254	1005	3	0.321948
BraA01g000020.3C	1668	1419	73.793	5.60873
BraA01g000030.3C	957	708	1	0.152334
BraA01g000040.3C	1299	1050	284.172	29.1893
BraA01g000050.3C	774	525	14	2.87607
BraA01g000060.3C	3327	3078	0	0
BraA01g000070.3C	810	561	33	6.34428
BraA01g000080.3C	891	642	142	23.8553
BraA01g000090.3C	1707	1458	297.196	21.9845
BraA01g000100.3C	357	108.433	7.57195	7.53146
BraA01g000110.3C	567	318	0	0
BraA01g000120.3C	873	624	0	0
BraA01g000130.3C	297	56.934	0	0
BraA01g000140.3C	1170	921	0	0
BraA01g000150.3C	318	72.8495	0	0
BraA01g000160.3C	1632	1383	0	0
BraA01g000170.3C	1950	1701	392	24.855
BraA01g000180.3C	963	714	21	3.17214
BraA01g000190.3C	2436	2187	111	5.47401
BraA01g000200.3C	1230	981	0	0
BraA01g000210.3C	411	162.005	0	0
BraA01g000220.3C	1479	1230	0	0
BraA01g000230.3C	1428	1179	7	0.640347
BraA01g000240.3C	1617	1368	100	7.88397
BraA01g000250.3C	720	471	8	1.83189
BraA01g000260.3C	2454	2205	504.074	24.6557
BraA01g000270.3C	1104	855	307	38.7261
BraA01g000280.3C	339	91.3223	0	0
BraA01g000290.3C	1656	1407	0	0
BraA01g000300.3C	450	201	0	0
BraA01g000310.3C	1275	1026	89	9.35565
BraA01g000320.3C	1035	786	288	39.5186
BraA01g000330.3C	327	80.5083	97.8815	131.127
BraA01g000340.3C	288	51.0677	0	0
BraA01g000350.3C	489	240	1635	734.747
BraA01g000360.3C	297	56.934	7	13.2604
BraA01g000370.3C	426	177.001	6	3.65601
BraA01g000380.3C	393	144.026	0	0
BraA01g000390.3C	3132	2883	887	33.1826
BraA01g000400.3C	345	96.9308	5	5.56339
BraA01g000410.3C	270	41.1106	0	0
BraA01g000420.3C	1008	759	133	18.8991
BraA01g000430.3C	3585	3336	180	5.81939
BraA01g000440.3C	510	261	3	1.23969
BraA01g000450.3C	9402	9153	341	4.01811
BraA01g000460.3C	1512	1263	0	0
BraA01g000470.3C	1110	861	512.818	64.2379
BraA01g000480.3C	897	648	138	22.9686
BraA01g000490.3C	1152	903	27	3.22483
BraA01g000500.3C	927	678	0	0
BraA01g000510.3C	780	531	0	0
BraA01g000520.3C	279	45.7981	0	0
BraA01g000530.3C	3666	3417	757.649	23.9141
BraA01g000540.3C	1416	1167	14	1.29386
BraA01g000550.3C	1722	1473	15	1.0983
BraA01g000560.3C	456	207	0	0
BraA01g000570.3C	1719	1470	172	12.6195
BraA01g000580.3C	1431	1182	1069.59	97.5957
BraA01g000590.3C	1713	1464	92	6.77763
BraA01g000600.3C	285	49.2452	0	0
BraA01g000610.3C	648	399	0	0
BraA01g000620.3C	477	228	57	26.9632
BraA01g000630.3C	687	438	2	0.492478
BraA01g000640.3C	873	624	99	17.1113
BraA01g000650.3C	810	561	34	6.53653
BraA01g000660.3C	1038	789	20	2.73391
BraA01g000670.3C	831	582	74	13.7132
BraA01g000680.3C	2286	2037	89	4.71227
BraA01g000690.3C	366	117.23	55	50.6005
BraA01g000700.3C	1533	1284	340	28.5591
BraA01g000710.3C	252	33.3418	0	0
BraA01g000720.3C	1383	1134	531	50.5025
BraA01g000730.3C	963	714	445	67.2191
BraA01g000740.3C	864	615	56	9.82074
BraA01g000750.3C	540	291	471.812	174.867
BraA01g000760.3C	705	456	36	8.51469
BraA01g000770.3C	216	22.8658	0	0
BraA01g000780.3C	1116	867	115	14.3057
BraA01g000790.3C	882	633	62	10.5638
BraA01g000800.3C	432	183	0	0
BraA01g000810.3C	375	126.116	0	0
BraA01g000820.3C	939	690	0	0
BraA01g000830.3C	1623	1374	532	41.7596
BraA01g000840.3C	1590	1341	205	16.4876
BraA01g000850.3C	1557	1308	1189	98.0404
BraA01g000860.3C	672	423	133	33.9111
BraA01g000870.3C	819	570	63	11.9206
BraA01g000880.3C	1044	795	494	67.0179
BraA01g000890.3C	1761	1512	199	14.1949
BraA01g000900.3C	411	162.005	1078	717.666
BraA01g000910.3C	276	44.1722	142.5	347.934
BraA01g000920.3C	276	44.1722	142.5	347.934
